,year,5,6,7,8,9,10,11,12,1,2,3,4,height
0,1972,746.7746172952549,687.5632404367866,740.3540457969561,770.453228857833,689.6684054072151,731.1291039040808,723.8080285441928,626.1253880692384,752.7953445685907,686.8279558808937,683.0421469433386,701.7342782932927,0
1,1972,744.1515461659529,689.7890098221155,737.7753931191957,765.1893440235672,685.4867137303775,722.7138443476907,717.3923454330667,620.5659874000098,743.1364029368145,682.1585924331267,679.806296237924,693.6996031180544,100
2,1972,741.5284750366511,692.0147792074445,735.1967404414354,759.9254591893013,681.3050220535397,714.2985847913009,710.9766623219408,615.006586730781,733.4774613050383,677.4892289853602,676.5704455325094,685.6649279428158,200
3,1972,738.9054039073493,694.2405485927734,732.6180877636749,754.6615743550356,677.1233303767019,705.8833252349108,704.5609792108148,609.4471860615523,723.8185196732621,672.8198655375935,673.3345948270947,677.6302527675773,300
4,1972,736.2823327780474,696.4663179781022,730.0394350859146,749.3976895207699,672.9416386998641,697.4680656785208,698.1452960996892,603.8877853923236,714.159578041486,668.1505020898268,670.0987441216802,669.5955775923386,400
5,1972,733.6592616487454,698.6920873634311,727.4607824081543,744.133804686504,668.7599470230264,689.0528061221307,691.7296129885631,598.328384723095,704.5006364097097,663.4811386420599,666.8628934162656,661.5609024171,500
6,1972,731.0361905194437,700.9178567487601,724.8821297303938,738.8699198522384,664.5782553461887,680.6375465657408,685.3139298774373,592.7689840538662,694.8416947779335,658.8117751942933,663.6270427108509,653.5262272418613,600
7,1972,728.4131193901418,703.143626134089,722.3034770526336,733.6060350179725,660.3965636693509,672.2222870093508,678.8982467663112,587.2095833846378,685.1827531461572,654.1424117465267,660.3911920054362,645.4915520666227,700
8,1972,725.7900482608399,705.3693955194178,719.7248243748732,728.3421501837068,656.2148719925133,663.8070274529607,672.4825636551852,581.650182715409,675.5238115143811,649.47304829876,657.1553413000217,637.4568768913842,800
9,1972,723.1669771315379,707.5951649047468,717.1461716971129,723.0782653494409,652.0331803156754,655.3917678965707,666.0668805440595,576.0907820461803,665.8648698826049,644.8036848509932,653.919490594607,629.4222017161458,900
10,1972,720.5439060022362,709.8209342900757,714.5675190193525,717.8143805151751,647.8514886388376,646.9765083401808,659.6511974329336,570.5313813769516,656.2059282508288,640.1343214032266,650.6836398891925,621.3875265409073,1000
11,1972,717.9208348729343,712.0467036754046,711.9888663415921,712.5504956809094,643.669796962,638.5612487837907,653.2355143218076,564.9719807077229,646.5469866190525,635.4649579554599,647.4477891837779,613.3528513656686,1100
12,1972,715.2977637436322,714.2724730607335,709.4102136638318,707.2866108466437,639.4881052851623,630.1459892274007,646.8198312106817,559.4125800384942,636.8880449872762,630.7955945076933,644.2119384783633,605.31817619043,1200
13,1972,712.6746926143304,716.4982424460625,706.8315609860713,702.0227260123779,635.3064136083243,621.7307296710107,640.4041480995559,553.8531793692655,627.2291033555001,626.1262310599266,640.9760877729486,597.2835010151913,1300
14,1972,710.0516214850287,718.7240118313913,704.252908308311,696.7588411781122,631.1247219314865,613.3154701146208,633.9884649884299,548.2937787000368,617.5701617237239,621.4568676121597,637.740237067534,589.2488258399528,1400
15,1972,707.4285503557268,720.9497812167202,701.6742556305506,691.4949563438463,626.9430302546489,604.9002105582307,627.572781877304,542.7343780308082,607.9112200919478,616.7875041643931,634.5043863621194,581.2141506647142,1500
16,1972,704.8054792264247,723.1755506020493,699.0956029527903,686.2310715095805,622.7613385778113,596.4849510018407,621.157098766178,537.1749773615795,598.2522784601715,612.1181407166264,631.2685356567047,573.1794754894756,1600
17,1972,702.1824080971229,725.4013199873781,696.5169502750299,680.9671866753147,618.5796469009733,588.0696914454508,614.7414156550523,531.6155766923508,588.5933368283952,607.4487772688598,628.0326849512903,565.1448003142369,1700
18,1972,699.5593369678212,727.6270893727069,693.9382975972694,675.703301841049,614.3979552241358,579.6544318890608,608.3257325439263,526.0561760231221,578.9343951966191,602.7794138210929,624.7968342458755,557.1101251389987,1800
19,1972,696.9362658385193,729.8528587580357,691.3596449195093,670.4394170067832,610.2162635472979,571.2391723326707,601.9100494328004,520.4967753538933,569.2754535648428,598.1100503733263,621.5609835404609,549.07544996376,1900
20,1972,694.3131947092172,732.0786281433648,688.7809922417488,665.1755321725175,606.0345718704602,562.8239127762806,595.4943663216743,514.9373746846646,559.6165119330667,593.4406869255598,618.3251328350464,541.0407747885214,2000
21,1972,691.6901235799155,734.3043975286937,686.2023395639883,659.9116473382517,601.8528801936225,554.4086532198909,589.0786832105484,509.3779740154361,549.9575703012904,588.771323477793,615.0892821296318,533.0060996132828,2100
22,1972,689.0670524506136,736.5301669140226,683.623686886228,654.6477625039859,597.6711885167847,545.9933936635007,582.6630000994226,503.81857334620736,540.2986286695142,584.1019600300262,611.8534314242171,524.9714244380442,2200
23,1972,686.4439813213118,738.7559362993513,681.0450342084678,649.3838776697203,593.4894968399469,537.5781341071107,576.2473169882967,498.2591726769789,530.639687037738,579.4325965822595,608.6175807188025,516.9367492628056,2300
24,1972,683.8209101920097,740.9817056846804,678.4663815307074,644.1199928354544,589.3078051631093,529.1628745507206,569.8316338771707,492.6997720077501,520.9807454059618,574.7632331344929,605.3817300133877,508.9020740875671,2400
25,1972,681.197839062708,743.2074750700093,675.887728852947,638.8561080011888,585.1261134862715,520.7476149943307,563.4159507660447,487.1403713385213,511.3218037741856,570.0938696867262,602.1458793079732,500.8673989123285,2500
