,year,5,6,7,8,9,10,11,12,1,2,3,4,height
0,1972,2763.714629865586,2823.9385291837298,2836.92223180275,2811.4359489124463,2780.353040336035,2713.3409130720083,2703.394067825612,2603.120967180779,2636.27898047394,2598.1494001132864,2676.577977118313,2737.709203890997,0
1,1972,2758.7887229087078,2818.1971273707945,2831.959295606377,2806.902706502585,2775.447536273773,2709.760382042441,2699.7885770200496,2600.194778397065,2632.93836463512,2594.5260263832783,2672.1064931687342,2733.1434943063136,100
2,1972,2753.862815951828,2812.455725557859,2826.996359410004,2802.369464092724,2770.5420322115106,2706.179851012873,2696.1830862144875,2597.268589613351,2629.5977487963,2590.90265265327,2667.635009219154,2728.577784721629,200
3,1972,2748.936908994948,2806.714323744924,2822.03342321363,2797.8362216828627,2765.636528149248,2702.5993199833056,2692.577595408925,2594.342400829637,2626.25713295748,2587.279278923261,2663.1635252695746,2724.012075136945,300
4,1972,2744.011002038069,2800.972921931988,2817.070487017257,2793.3029792730013,2760.7310240869856,2699.0187889537383,2688.972104603364,2591.4162120459227,2622.916517118659,2583.6559051932527,2658.692041319995,2719.446365552261,400
5,1972,2739.085095081189,2795.231520119052,2812.107550820884,2788.76973686314,2755.825520024724,2695.4382579241706,2685.3666137978016,2588.490023262209,2619.575901279839,2580.032531463245,2654.2205573704155,2714.880655967577,500
6,1972,2734.1591881243103,2789.4901183061165,2807.144614624511,2784.2364944532783,2750.920015962461,2691.857726894603,2681.7611229922395,2585.563834478496,2616.235285441019,2576.409157733236,2649.749073420836,2710.314946382893,600
7,1972,2729.23328116743,2783.7487164931813,2802.1816784281373,2779.703252043417,2746.014511900198,2688.2771958650355,2678.155632186677,2582.637645694782,2612.894669602199,2572.785784003228,2645.2775894712563,2705.749236798209,700
8,1972,2724.307374210551,2778.007314680245,2797.2187422317647,2775.170009633556,2741.109007837937,2684.6966648354683,2674.550141381116,2579.711456911068,2609.5540537633788,2569.1624102732194,2640.8061055216767,2701.183527213525,800
9,1972,2719.381467253671,2772.2659128673104,2792.2558060353917,2770.6367672236943,2736.203503775674,2681.1161338059,2670.9446505755536,2576.7852681273544,2606.2134379245585,2565.539036543211,2636.3346215720967,2696.617817628841,900
10,1972,2714.455560296792,2766.5245110543738,2787.292869839017,2766.103524813833,2731.297999713412,2677.535602776333,2667.3391597699915,2573.859079343641,2602.8728220857383,2561.9156628132023,2631.8631376225176,2692.052108044157,1000
11,1972,2709.5296533399123,2760.7831092414394,2782.329933642644,2761.570282403972,2726.3924956511496,2673.955071746765,2663.73366896443,2570.9328905599277,2599.5322062469186,2558.292289083194,2627.391653672938,2687.486398459473,1100
12,1972,2704.603746383033,2755.0417074285037,2777.366997446271,2757.0370399941107,2721.486991588887,2670.374540717197,2660.128178158868,2568.006701776213,2596.1915904080984,2554.6689153531856,2622.9201697233584,2682.920688874789,1200
13,1972,2699.677839426153,2749.300305615568,2772.404061249897,2752.503797584249,2716.581487526625,2666.79400968763,2656.522687353305,2565.0805129924997,2592.850974569278,2551.045541623177,2618.448685773779,2678.354979290105,1300
14,1972,2694.751932469273,2743.5589038026324,2767.441125053524,2747.970555174388,2711.6759834643617,2663.2134786580623,2652.9171965477435,2562.154324208785,2589.510358730458,2547.422167893169,2613.9772018242,2673.789269705421,1400
15,1972,2689.8260255123937,2737.817501989697,2762.478188857151,2743.437312764527,2706.7704794021,2659.6329476284945,2649.311705742182,2559.2281354250717,2586.1697428916377,2543.7987941631604,2609.50571787462,2669.223560120737,1500
16,1972,2684.9001185555144,2732.076100176761,2757.5152526607776,2738.9040703546657,2701.8649753398377,2656.052416598928,2645.70621493662,2556.301946641357,2582.829127052818,2540.175420433152,2605.03423392504,2664.657850536053,1600
17,1972,2679.9742115986346,2726.3346983638253,2752.552316464404,2734.370827944804,2696.959471277575,2652.4718855693595,2642.1007241310576,2553.375757857644,2579.4885112139973,2536.552046703144,2600.5627499754605,2660.0921409513685,1700
18,1972,2675.0483046417557,2720.5932965508896,2747.589380268031,2729.8375855349427,2692.053967215313,2648.891354539792,2638.495233325496,2550.44956907393,2576.147895375177,2532.9286729731352,2596.091266025881,2655.5264313666844,1800
19,1972,2670.1223976848755,2714.8518947379544,2742.6264440716573,2725.3043431250817,2687.148463153051,2645.3108235102245,2634.889742519934,2547.523380290216,2572.8072795363573,2529.305299243127,2591.619782076301,2650.9607217820003,1900
20,1972,2665.196490727996,2709.110492925019,2737.6635078752843,2720.771100715221,2682.242959090788,2641.730292480657,2631.284251714372,2544.5971915065024,2569.466663697537,2525.6819255131186,2587.1482981267222,2646.395012197316,2000
21,1972,2660.2705837711164,2703.369091112083,2732.7005716789117,2716.2378583053587,2677.337455028526,2638.149761451089,2627.6787609088096,2541.671002722788,2566.126047858717,2522.05855178311,2582.676814177142,2641.829302612632,2100
22,1972,2655.344676814237,2697.627689299148,2727.7376354825383,2711.704615895498,2672.431950966264,2634.5692304215218,2624.073270103248,2538.7448139390744,2562.7854320198967,2518.435178053101,2578.2053302275626,2637.2635930279484,2200
23,1972,2650.418769857357,2691.886287486212,2722.7746992861644,2707.171373485637,2667.5264469040007,2630.988699391954,2620.467779297686,2535.818625155361,2559.444816181077,2514.811804323093,2573.733846277983,2632.6978834432643,2300
24,1972,2645.492862900478,2686.1448856732763,2717.811763089791,2702.638131075776,2662.6209428417387,2627.4081683623863,2616.862288492124,2532.892436371647,2556.104200342257,2511.188430593085,2569.2623623284035,2628.13217385858,2400
