,YEAR,MONTH,ELEM_VAL
207,1978,4,74
208,1978,5,64
209,1978,6,72
210,1978,7,71
211,1978,8,79
212,1978,9,74
213,1978,10,71
214,1978,11,63
215,1978,12,70
216,1979,1,56
217,1979,2,66
218,1979,3,51
219,1979,4,75
220,1979,5,67
221,1979,6,69
222,1979,7,57
223,1979,8,58
224,1979,9,63
225,1979,10,46
226,1979,11,53
227,1979,12,55
228,1980,1,68
229,1980,2,60
230,1980,3,61
231,1980,4,65
232,1980,5,65
233,1980,6,73
234,1980,7,61
235,1980,8,48
236,1980,9,52
237,1980,10,63
238,1980,11,55
239,1980,12,68
240,1981,1,76
241,1981,2,49
242,1981,3,48
243,1981,4,66
244,1981,5,75
245,1981,6,68
246,1981,7,77
247,1981,8,67
248,1981,9,53
249,1981,10,47
250,1981,11,50
251,1981,12,57
252,1982,1,54
253,1982,2,52
254,1982,3,56
255,1982,4,69
256,1982,5,61
257,1982,6,64
258,1982,7,74
259,1982,8,74
260,1982,9,59
261,1982,10,63
262,1982,11,53
263,1982,12,60
264,1983,1,48
265,1983,2,74
266,1983,3,61
267,1983,4,65
268,1983,5,74
269,1983,6,77
270,1983,7,80
271,1983,8,78
272,1983,9,83
273,1983,10,69
274,1983,11,74
275,1983,12,61
276,1984,1,60
277,1984,2,43
278,1984,3,54
279,1984,4,51
280,1984,5,80
281,1984,6,65
282,1984,7,75
283,1984,8,78
284,1984,9,56
285,1984,10,46
286,1984,11,53
287,1984,12,46
288,1985,1,68
289,1985,2,56
290,1985,3,62
291,1985,4,61
292,1985,5, 
293,1985,6, 
294,1985,7,57
295,1985,8,53
296,1985,9,61
297,1985,10,49
298,1985,11,48
299,1985,12,60
300,1986,1,73
301,1986,2,71
302,1986,3,53
303,1986,4,73
304,1986,5,75
305,1986,6,76
306,1986,7,68
307,1986,8,66
308,1986,9,60
309,1986,10,67
310,1986,11,62
311,1986,12,62
312,1987,1,78
313,1987,2,63
314,1987,3,52
315,1987,4,64
316,1987,5,83
317,1987,6,79
318,1987,7,76
319,1987,8,60
320,1987,9,54
321,1987,10,60
322,1987,11,67
323,1987,12,68
324,1988,1,67
325,1988,2,79
326,1988,3,70
327,1988,4,47
328,1988,5,67
329,1988,6,68
330,1988,7,70
331,1988,8,70
332,1988,9,55
333,1988,10,53
334,1988,11,63
335,1988,12,62
336,1989,1,55
337,1989,2,44
338,1989,3,52
339,1989,4,39
340,1989,5,76
341,1989,6,76
342,1989,7,81
343,1989,8,76
344,1989,9,68
345,1989,10,56
346,1989,11,65
347,1989,12,70
348,1990,1,59
349,1990,2,56
350,1990,3,49
351,1990,4,57
352,1990,5,73
353,1990,6,70
354,1990,7,61
355,1990,8,66
356,1990,9,70
357,1990,10,68
358,1990,11,74
359,1990,12,64
360,1991,1,65
361,1991,2,71
362,1991,3,52
363,1991,4,59
364,1991,5,80
365,1991,6,55
366,1991,7,61
367,1991,8,70
368,1991,9,66
369,1991,10,50
370,1991,11,52
371,1991,12,67
372,1992,1,69
373,1992,2,53
374,1992,3,73
375,1992,4,63
376,1992,5,65
377,1992,6,62
378,1992,7,45
379,1992,8,58
380,1992,9,51
381,1992,10,65
382,1992,11,56
383,1992,12,49
384,1993,1,46
385,1993,2,68
386,1993,3,60
387,1993,4,66
388,1993,5,64
389,1993,6,61
390,1993,7,55
391,1993,8,78
392,1993,9,77
393,1993,10,70
394,1993,11,51
395,1993,12,55
396,1994,1,64
397,1994,2,55
398,1994,3,60
399,1994,4,61
400,1994,5,68
401,1994,6,72
402,1994,7,65
403,1994,8,75
404,1994,9,57
405,1994,10,63
406,1994,11,58
407,1994,12,32
408,1995,1,47
409,1995,2,66
410,1995,3,48
411,1995,4,62
412,1995,5,59
413,1995,6,82
414,1995,7,61
415,1995,8,73
416,1995,9,84
417,1995,10,49
418,1995,11,70
419,1995,12,48
420,1996,1,67
421,1996,2,69
422,1996,3,67
423,1996,4,51
424,1996,5,67
425,1996,6,66
426,1996,7,67
427,1996,8,78
428,1996,9,72
429,1996,10,43
430,1996,11,46
431,1996,12,53
432,1997,1,66
433,1997,2,52
434,1997,3,56
435,1997,4,63
436,1997,5,67
437,1997,6,74
438,1997,7,64
439,1997,8,57
440,1997,9,75
441,1997,10,64
442,1997,11,52
443,1997,12,66
444,1998,1,65
445,1998,2,53
446,1998,3,60
447,1998,4,61
448,1998,5,61
449,1998,6,60
450,1998,7,75
451,1998,8,70
452,1998,9,60
453,1998,10,54
454,1998,11,50
455,1998,12,66
456,1999,1,58
457,1999,2,57
458,1999,3,52
459,1999,4,65
460,1999,5,65
461,1999,6,70
462,1999,7,68
463,1999,8,79
464,1999,9,52
465,1999,10,69
466,1999,11,65
467,1999,12,51
468,2000,1,77
469,2000,2,59
470,2000,3,63
471,2000,4,83
472,2000,5,60
473,2000,6,60
474,2000,7,78
475,2000,8,68
476,2000,9,77
477,2000,10,55
478,2000,11,49
479,2000,12,44
480,2001,1,75
481,2001,2,64
482,2001,3,34
483,2001,4,65
484,2001,5,61
485,2001,6,79
486,2001,7,63
487,2001,8,68
488,2001,9,77
489,2001,10,67
490,2001,11,67
491,2001,12,61
492,2002,1,73
493,2002,2,55
494,2002,3,50
495,2002,4,51
496,2002,5,68
497,2002,6,71
498,2002,7,70
499,2002,8,63
500,2002,9,71
501,2002,10,50
502,2002,11,66
503,2002,12,68
504,2003,1,72
505,2003,2,52
506,2003,3,66
507,2003,4,66
508,2003,5,59
509,2003,6,57
510,2003,7,56
511,2003,8,65
512,2003,9,74
513,2003,10,73
514,2003,11,57
515,2003,12,64
516,2004,1,64
517,2004,2,80
518,2004,3,71
519,2004,4,71
520,2004,5,72
521,2004,6,61
522,2004,7,78
523,2004,8,59
524,2004,9,54
525,2004,10,48
526,2004,11,59
527,2004,12,65
528,2005,1,72
529,2005,2,72
530,2005,3,65
531,2005,4,64
532,2005,5,73
533,2005,6,71
534,2005,7,69
535,2005,8,73
536,2005,9,55
537,2005,10,40
538,2005,11,71
539,2005,12,70
540,2006,1,60
541,2006,2,60
542,2006,3,51
543,2006,4,59
544,2006,5,55
545,2006,6,61
546,2006,7,63
547,2006,8,77
548,2006,9,64
549,2006,10,43
550,2006,11,59
551,2006,12,65
552,2007,1,61
553,2007,2,67
554,2007,3,50
555,2007,4,49
556,2007,5,57
557,2007,6,63
558,2007,7,73
559,2007,8,78
560,2007,9,70
561,2007,10,51
562,2007,11,75
563,2007,12,52
564,2008,1,49
565,2008,2,64
566,2008,3,79
567,2008,4,71
568,2008,5,63
569,2008,6,51
570,2008,7,64
571,2008,8,55
572,2008,9,72
573,2008,10,59
574,2008,11,70
575,2008,12,66
576,2009,1, 
577,2009,2, 
578,2009,3, 
579,2009,4, 
580,2009,5, 
581,2009,6, 
582,2009,7, 
583,2009,8, 
584,2009,9, 
585,2009,10, 
586,2009,11, 
587,2009,12, 
588,2010,1, 
589,2010,2, 
590,2010,3, 
591,2010,4, 
592,2010,5, 
593,2010,6, 
594,2010,7, 
595,2010,8, 
596,2010,9, 
597,2010,10, 
598,2010,11, 
599,2010,12, 
600,2011,1, 
601,2011,2, 
602,2011,3, 
603,2011,4, 
604,2011,5, 
605,2011,6, 
606,2011,7, 
607,2011,8, 
608,2011,9, 
609,2011,10, 
610,2011,11, 
611,2011,12, 
612,2012,1, 
613,2012,2, 
614,2012,3, 
615,2012,4, 
616,2012,5, 
617,2012,6, 
618,2012,7, 
619,2012,8, 
620,2012,9, 
621,2012,10, 
622,2012,11, 
623,2012,12, 
624,2013,1, 
625,2013,2, 
626,2013,3, 
627,2013,4, 
628,2013,5, 
629,2013,6, 
630,2013,7, 
631,2013,8, 
632,2013,9, 
633,2013,10, 
634,2013,11, 
635,2013,12, 
