,YEAR,MONTH,ELEM_VAL
263,1970,12,36
264,1971,1,32
265,1971,2,63
266,1971,3,28
267,1971,4,33
268,1971,5,52
269,1971,6,58
270,1971,7,66
271,1971,8,61
272,1971,9,50
273,1971,10,46
274,1971,11,33
275,1971,12,62
276,1972,1,47
277,1972,2,42
278,1972,3,53
279,1972,4,37
280,1972,5,48
281,1972,6,90
282,1972,7,69
283,1972,8,62
284,1972,9,69
285,1972,10,65
286,1972,11,64
287,1972,12,37
288,1973,1,51
289,1973,2,32
290,1973,3,30
291,1973,4,27
292,1973,5,45
293,1973,6,65
294,1973,7,57
295,1973,8,41
296,1973,9,61
297,1973,10,44
298,1973,11,29
299,1973,12,39
300,1974,1,65
301,1974,2,51
302,1974,3,52
303,1974,4,32
304,1974,5,45
305,1974,6,64
306,1974,7,60
307,1974,8,58
308,1974,9,50
309,1974,10,46
310,1974,11,48
311,1974,12,40
312,1975,1,20
313,1975,2,53
314,1975,3,58
315,1975,4,39
316,1975,5,49
317,1975,6,65
318,1975,7,67
319,1975,8,53
320,1975,9,57
321,1975,10,38
322,1975,11,47
323,1975,12,29
324,1976,1,45
325,1976,2,62
326,1976,3,60
327,1976,4,53
328,1976,5,59
329,1976,6,62
330,1976,7,51
331,1976,8,62
332,1976,9,47
333,1976,10,64
334,1976,11,43
335,1976,12,39
336,1977,1,39
337,1977,2,35
338,1977,3,38
339,1977,4,27
340,1977,5,61
341,1977,6,81
342,1977,7,55
343,1977,8, 
344,1977,9,58
345,1977,10,49
346,1977,11,50
347,1977,12,43
348,1978,1,25
349,1978,2,23
350,1978,3,38
351,1978,4,36
352,1978,5,68
353,1978,6,78
354,1978,7,50
355,1978,8,45
356,1978,9,54
357,1978,10,60
358,1978,11,49
359,1978,12,26
360,1979,1,46
361,1979,2,49
362,1979,3,62
363,1979,4,37
364,1979,5,57
365,1979,6,66
366,1979,7,56
367,1979,8,65
368,1979,9,73
369,1979,10,59
370,1979,11,38
371,1979,12,34
372,1980,1,44
373,1980,2,35
374,1980,3,60
375,1980,4,49
376,1980,5,52
377,1980,6,44
378,1980,7,50
379,1980,8,43
380,1980,9,48
381,1980,10,41
382,1980,11,32
383,1980,12,29
384,1981,1,25
385,1981,2,40
386,1981,3,38
387,1981,4,44
388,1981,5,53
389,1981,6,66
390,1981,7, 
391,1981,8, 
392,1981,9, 
393,1981,10, 
394,1981,11,26
395,1981,12,23
396,1982,1,44
397,1982,2,46
398,1982,3,58
399,1982,4,44
400,1982,5,64
401,1982,6,52
402,1982,7,43
403,1982,8,58
404,1982,9,49
405,1982,10,63
406,1982,11,46
407,1982,12,38
408,1983,1,51
409,1983,2,38
410,1983,3,52
411,1983,4,28
412,1983,5,51
413,1983,6,44
414,1983,7,68
415,1983,8,71
416,1983,9,51
417,1983,10,37
418,1983,11,24
419,1983,12,28
420,1984,1,60
421,1984,2,57
422,1984,3,41
423,1984,4,56
424,1984,5,48
425,1984,6,49
426,1984,7,60
427,1984,8,67
428,1984,9,46
429,1984,10,36
430,1984,11,45
431,1984,12,66
432,1985,1,35
433,1985,2,50
434,1985,3,36
435,1985,4,21
436,1985,5,63
437,1985,6,54
438,1985,7,73
439,1985,8,55
440,1985,9,61
441,1985,10,56
442,1985,11,41
443,1985,12,35
444,1986,1,25
445,1986,2,30
446,1986,3,37
447,1986,4,41
448,1986,5,64
449,1986,6,55
450,1986,7,63
451,1986,8,52
452,1986,9,67
453,1986,10,42
454,1986,11,45
455,1986,12,53
456,1987,1,48
457,1987,2,50
458,1987,3,55
459,1987,4,73
460,1987,5,41
461,1987,6,67
462,1987,7,57
463,1987,8,44
464,1987,9,57
465,1987,10,37
466,1987,11,32
467,1987,12,38
468,1988,1,35
469,1988,2,60
470,1988,3,39
471,1988,4,47
472,1988,5,66
473,1988,6,71
474,1988,7,62
475,1988,8,51
476,1988,9,46
477,1988,10,37
478,1988,11,39
479,1988,12,28
480,1989,1,49
481,1989,2,31
482,1989,3,48
483,1989,4,42
484,1989,5,56
485,1989,6,64
486,1989,7,49
487,1989,8,60
488,1989,9,69
489,1989,10,50
490,1989,11,43
491,1989,12,47
492,1990,1,66
493,1990,2,59
494,1990,3,46
495,1990,4,38
496,1990,5,44
497,1990,6,61
498,1990,7,64
499,1990,8,74
500,1990,9,75
501,1990,10,47
502,1990,11,41
503,1990,12,47
504,1991,1,57
505,1991,2,45
506,1991,3,30
507,1991,4,44
508,1991,5,61
509,1991,6,58
510,1991,7,58
511,1991,8,59
512,1991,9,63
513,1991,10,54
514,1991,11,44
515,1991,12,43
516,1992,1,58
517,1992,2,47
518,1992,3,35
519,1992,4,60
520,1992,5,49
521,1992,6,74
522,1992,7,48
523,1992,8,55
524,1992,9,52
525,1992,10,44
526,1992,11,66
527,1992,12,43
528,1993,1,33
529,1993,2,52
530,1993,3,58
531,1993,4,54
532,1993,5,43
533,1993,6,62
534,1993,7,48
535,1993,8,74
536,1993,9,58
537,1993,10,30
538,1993,11,63
539,1993,12,49
540,1994,1,61
541,1994,2,43
542,1994,3,53
543,1994,4,49
544,1994,5,52
545,1994,6,63
546,1994,7,54
547,1994,8,49
548,1994,9,44
549,1994,10,44
550,1994,11,48
551,1994,12,56
552,1995,1,59
553,1995,2,52
554,1995,3,58
555,1995,4,60
556,1995,5,54
557,1995,6,58
558,1995,7,62
559,1995,8,71
560,1995,9,53
561,1995,10,45
562,1995,11,51
563,1995,12,48
564,1996,1,57
565,1996,2,55
566,1996,3,70
567,1996,4,59
568,1996,5,50
569,1996,6,65
570,1996,7,51
571,1996,8,53
572,1996,9,56
573,1996,10,53
574,1996,11,61
575,1996,12,37
576,1997,1,44
577,1997,2,56
578,1997,3,58
579,1997,4,53
580,1997,5,56
581,1997,6,75
582,1997,7,67
583,1997,8,57
584,1997,9,69
585,1997,10,56
586,1997,11,39
587,1997,12,51
588,1998,1,47
589,1998,2,64
590,1998,3,78
591,1998,4,56
592,1998,5,58
593,1998,6,79
594,1998,7,62
595,1998,8,75
596,1998,9,55
597,1998,10,61
598,1998,11,64
599,1998,12,40
600,1999,1,44
601,1999,2,61
602,1999,3,54
603,1999,4,48
604,1999,5,81
605,1999,6,56
606,1999,7,64
607,1999,8,73
608,1999,9,61
609,1999,10,42
610,1999,11,67
611,1999,12,30
612,2000,1,44
613,2000,2,57
614,2000,3,52
615,2000,4,37
616,2000,5,57
617,2000,6,52
618,2000,7,62
619,2000,8,54
620,2000,9,64
621,2000,10,66
622,2000,11,35
623,2000,12,26
624,2001,1,48
625,2001,2,48
626,2001,3,45
627,2001,4,32
628,2001,5,63
629,2001,6,65
630,2001,7,65
631,2001,8,63
632,2001,9,54
633,2001,10,52
634,2001,11,56
635,2001,12,46
636,2002,1,49
637,2002,2,63
638,2002,3,42
639,2002,4,55
640,2002,5,62
641,2002,6,45
642,2002,7,65
643,2002,8,73
644,2002,9,58
645,2002,10,61
646,2002,11,41
647,2002,12,44
648,2003,1,33
649,2003,2,54
650,2003,3,56
651,2003,4,51
652,2003,5,67
653,2003,6,46
654,2003,7,58
655,2003,8,59
656,2003,9,54
657,2003,10,58
658,2003,11,53
659,2003,12,33
660,2004,1,59
661,2004,2,46
662,2004,3,70
663,2004,4,76
664,2004,5,66
665,2004,6,59
666,2004,7,56
667,2004,8,64
668,2004,9,64
669,2004,10,51
670,2004,11,42
671,2004,12,57
672,2005,1,53
673,2005,2,55
674,2005,3,53
675,2005,4,45
676,2005,5,60
677,2005,6,68
678,2005,7,60
679,2005,8,62
680,2005,9,64
681,2005,10,44
682,2005,11,59
683,2005,12,57
684,2006,1,63
685,2006,2,44
686,2006,3,50
687,2006,4,73
688,2006,5,60
689,2006,6,68
690,2006,7,61
691,2006,8,51
692,2006,9,60
693,2006,10,45
694,2006,11,48
695,2006,12,42
696,2007,1,39
697,2007,2,36
698,2007,3,58
699,2007,4,52
700,2007,5,62
701,2007,6,60
702,2007,7,61
703,2007,8,62
704,2007,9,62
705,2007,10,51
706,2007,11,51
707,2007,12,46
708,2008,1,55
709,2008,2,60
710,2008,3,42
711,2008,4,36
712,2008,5,49
713,2008,6,51
714,2008,7,40
715,2008,8,59
716,2008,9,66
717,2008,10,47
718,2008,11,42
719,2008,12,47
720,2009,1, 
721,2009,2, 
722,2009,3, 
723,2009,4, 
724,2009,5, 
725,2009,6, 
726,2009,7, 
727,2009,8, 
728,2009,9, 
729,2009,10, 
730,2009,11, 
731,2009,12, 
732,2010,1, 
733,2010,2, 
734,2010,3, 
735,2010,4, 
736,2010,5, 
737,2010,6, 
738,2010,7, 
739,2010,8, 
740,2010,9, 
741,2010,10, 
742,2010,11, 
743,2010,12, 
744,2011,1, 
745,2011,2, 
746,2011,3, 
747,2011,4, 
748,2011,5, 
749,2011,6, 
750,2011,7, 
751,2011,8, 
752,2011,9, 
753,2011,10, 
754,2011,11, 
755,2011,12, 
756,2012,1, 
757,2012,2, 
758,2012,3, 
759,2012,4, 
760,2012,5,25
761,2012,6,41
762,2012,7,38
763,2012,8,51
764,2012,9,52
765,2012,10,36
766,2012,11,27
767,2012,12,21
768,2013,1,37
769,2013,2,28
770,2013,3,35
771,2013,4,27
772,2013,5,53
773,2013,6,42
774,2013,7,39
775,2013,8,54
776,2013,9,82
777,2013,10,34
778,2013,11,25
779,2013,12,50
