,1971_5,1973_5,1973_6,1973_7,1973_8,1973_9,1973_10,1973_11,1973_12,1973_1,1973_2,1973_3,1973_4,1974_5,1974_6,1974_7,1974_8,1974_9,1974_10,1974_11,1974_12,1974_1,1974_2,1974_3,1974_4,1975_5,1975_6,1975_7,1975_8,1975_9,1975_10,1975_11,1975_12,1975_1,1975_2,1975_3,1975_4,1976_5,1976_6,1976_7,1976_8,1976_9,1976_10,1976_11,1976_12,1976_1,1976_2,1976_3,1976_4,1977_5,1977_6,1977_7,1977_8,1977_9,1977_10,1977_11,1977_12,1977_1,1977_2,1977_3,1977_4,1978_5,1978_6,1978_7,1978_8,1978_9,1978_10,1978_11,1978_12,1978_1,1978_2,1978_3,1978_4,1979_5,1979_6,1979_7,1979_8,1979_9,1979_10,1979_11,1979_12,1979_1,1979_2,1979_3,1979_4,1980_5,1980_6,1980_7,1980_8,1980_9,1980_10,1980_11,1980_12,1980_1,1980_2,1980_3,1980_4,1981_5,1981_6,1981_10,1981_11,1981_12,1981_1,1981_2,1981_3,1981_4,1982_5,1982_6,1982_7,1982_8,1982_9,1982_10,1982_11,1982_12,1982_1,1982_2,1982_3,1982_4,1983_5,1983_6,1983_7,1983_8,1983_9,1983_10,1983_11,1983_12,1983_1,1983_2,1983_3,1983_4,1984_5,1984_6,1984_7,1984_8,1984_9,1984_10,1984_11,1984_12,1984_1,1984_2,1984_3,1984_4,1985_5,1985_6,1985_7,1985_8,1985_9,1985_10,1985_11,1985_12,1985_1,1985_2,1985_3,1985_4,1986_5,1986_6,1986_7,1986_8,1986_9,1986_10,1986_11,1986_12,1986_1,1986_2,1986_3,1986_4,1987_5,1987_6,1987_7,1987_8,1987_9,1987_10,1987_11,1987_12,1987_1,1987_2,1987_3,1987_4,1988_5,1988_6,1988_7,1988_8,1988_9,1988_10,1988_11,1988_12,1988_1,1988_2,1988_3,1988_4,1989_5,1989_6,1989_7,1989_8,1989_9,1989_10,1989_11,1989_12,1989_1,1989_2,1989_3,1989_4,1990_5,1990_6,1990_7,1990_8,1990_9,1990_10,1990_11,1990_12,1990_1,1990_2,1990_3,1990_4,1991_5,1991_6,1991_7,1991_8,1991_9,1991_10,1991_11,1991_12,1991_1,1991_2,1991_3,1991_4,1992_5,1992_6,1992_7,1992_8,1992_9,1992_10,1992_11,1992_12,1992_1,1992_2,1992_3,1992_4,1993_5,1993_6,1993_7,1993_8,1993_9,1993_10,1993_11,1993_12,1993_1,1993_2,1993_3,1993_4,1994_5,1994_6,1994_7,1994_8,1994_9,1994_10,1994_11,1994_12,1994_1,1994_2,1994_3,1994_4,1995_5,1995_6,1995_7,1995_8,1995_9,1995_10,1995_11,1995_12,1995_1,1995_2,1995_3,1995_4,1996_5,1996_6,1996_7,1996_8,1996_9,1996_10,1996_11,1996_12,1996_1,1996_2,1996_3,1996_4,1997_5,1997_6,1997_7,1997_8,1997_9,1997_10,1997_11,1997_12,1997_1,1997_2,1997_3,1997_4,1998_5,1998_6,1998_7,1998_8,1998_9,1998_10,1998_11,1998_12,1998_1,1998_2,1998_3,1998_4,1999_5,1999_6,1999_7,1999_8,1999_9,1999_10,1999_11,1999_12,1999_1,1999_2,1999_3,1999_4,2000_5,2000_6,2000_7,2000_8,2000_9,2000_10,2000_11,2000_12,2000_1,2000_2,2000_3,2000_4,2001_5,2001_6,2001_7,2001_8,2001_9,2001_10,2001_11,2001_12,2001_1,2001_2,2001_3,2001_4,2002_5,2002_6,2002_7,2002_8,2002_9,2002_10,2002_11,2002_12,2002_1,2002_2,2002_3,2002_4,2003_5,2003_6,2003_7,2003_8,2003_9,2003_10,2003_11,2003_12,2003_1,2003_2,2003_3,2003_4,2004_5,2004_6,2004_7,2004_8,2004_9,2004_10,2004_11,2004_12,2004_1,2004_2,2004_3,2004_4,2005_5,2005_6,2005_7,2005_8,2005_9,2005_10,2005_11,2005_12,2005_1,2005_2,2005_3,2005_4,2006_5,2006_6,2006_7,2006_8,2006_9,2006_10,2006_11,2006_12,2006_1,2006_2,2006_3,2006_4,2007_5,2007_6,2007_7,2007_8,2007_9,2007_10,2007_11,2007_12,2007_1,2007_2,2007_3,2007_4,2008_5,2008_6,2008_7,2008_8,2008_9,2008_10,2008_11,2008_12,2008_1,2008_2,2008_3,2008_4,2009_5,2009_6,2009_7,2009_8,2009_9,2009_10,2009_11,2009_12,2009_1,2009_2,2009_3,2009_4,2010_5,2010_6,2010_7,2010_8,2010_9,2010_10,2010_11,2010_12,2010_1,2010_2,2010_3,2010_4,2011_5,2011_6,2011_7,2011_8,2011_9,2011_10,2011_11,2011_12,2011_1,2011_2,2011_3,2011_4,2012_5,2012_6,2012_7,2012_8,2012_9,2012_10,2012_11,2012_12,2012_1,2012_2,2012_3,2012_4,2013_5,2013_6,2013_7,2013_8,2013_9,2013_10,2013_11,2013_12,2013_1,2013_2,2013_3,2013_4,2014_5,2014_6,2014_7,2014_8,2014_9,2014_10,2014_11,2014_12,2014_1,2014_2,2014_3,2014_4,2015_5,2015_6,2015_7,2015_8,2015_9,2015_10,2015_11,2015_12,2015_1,2015_2,2015_3,2015_4,2016_5,2016_6,2016_7,2016_8,2016_9,2016_10,2016_11,2016_12,2016_1,2016_2,2016_3,2016_4,2017_5,2017_6,2017_7,2017_8,2017_9,2017_10,2017_11,2017_12,2017_1,2017_2,2017_3,2017_4,2018_5,2018_6,2018_7,2018_8,2018_9,2018_10,2018_11,2018_12,2018_1,2018_2,2018_3,2018_4
0,101443.3540543756,100963.80514105232,100381.52601168334,100000.18008301861,100277.1772969336,100114.98550344471,100571.17963642375,101232.40860400545,100358.27139757392,99464.75636195131,100317.67249239625,99650.7670860051,100408.58418095786,101128.5789525254,100579.57854053633,100192.48050590682,100616.76680656952,100308.44840038964,100371.074728542,100320.34246513403,99786.55351998714,99994.41555917774,99855.57195029332,100477.27311111322,100768.08453171716,101215.19884725183,100855.25171134564,99725.75634764424,100219.50651825251,99715.69207072233,100756.82430978827,100553.02306900945,99617.66734174159,100101.96268993005,98842.36138974913,99712.9535678131,100735.49056630104,100787.502204471,100454.31951232611,100221.48718525344,99266.31637855271,100516.34399260688,100593.00286994064,100066.09947975184,100438.1565175162,101373.86246710627,100551.0201720002,100838.10798336967,100562.75844061922,100673.0082748085,100556.35651028252,100575.49803130027,100479.9499444456,100122.34555808156,100240.82981772935,99758.0833745647,100116.33795957208,100369.19869653175,101565.12746892503,100076.59550672877,101072.99775940529,100521.61178886706,100324.29316544277,100706.82380992013,100247.33308502554,100584.27276204602,99562.08973455899,99347.99773322482,100885.1917234075,101018.07124017911,100105.73623296313,100656.3950392249,101720.17862103497,101275.79966818263,100246.12796377951,100275.0224757076,100226.55885097857,100396.13171146526,100558.66256863029,100261.99569164802,99582.23250277244,100935.05290644988,100094.41621121234,100731.4985676781,100415.35454917228,101144.00016168902,100472.6721713922,100553.39193631175,100409.42748970487,99997.85356034986,100906.5198934471,100726.88208261236,100188.95009028894,99965.5552920078,100034.39289772167,101049.4910007074,100609.15658087844,100817.32670715981,100550.81103382754,101138.96823123169,100260.24226391336,101133.33629606644,100925.80083720027,99876.9550256647,99620.56282479787,100094.20889977485,101122.11107662832,101019.90586324118,99836.311906152,100350.48118493374,99964.27742084619,100417.83253915577,99551.59257515678,99705.29102528891,99490.68667383271,100137.1334672753,100072.9813644753,101241.34201524372,101025.23224018935,100174.04541480562,99940.0775657867,99676.34644879661,100361.7855513421,99932.4556847297,100549.59517275478,99979.63111334524,99413.1295459145,99634.77946030225,100948.7855652052,100485.55312284153,100143.43986737939,100413.08570548895,100089.63879689558,99606.93837397525,100284.52151386946,100212.8178744214,100064.53400919696,99344.49259550296,100527.98188659758,100560.85115654048,100457.43859421597,100589.98487080692,100912.24809786088,100520.55892199687,100292.58085587544,100233.0669978415,100088.87457573334,99696.37155097484,100562.47081722003,100890.31457728364,99938.6124444586,101098.04868848929,98737.62155336242,100829.64471767767,100633.68439796349,99834.94864327282,100028.26167629135,100401.60630359662,100420.57804267184,99104.0624263741,100084.9529559715,99917.13080422237,100002.7656153585,100738.45440602952,100849.90980840867,99888.7881819725,100549.75705938267,100774.17018321817,100083.24260081736,100624.72654359892,100299.31414594906,100265.09275229259,100180.37161097309,100685.35743902758,99276.02676144688,100497.71125438345,100772.8552554281,101468.58235667797,100806.24109948793,99717.20884914228,100172.96395676919,99784.09590290912,99633.58727412537,100168.36687543469,99947.04326594387,98673.99779260452,98863.42141725657,99198.24511875545,99824.41321368735,100738.02774148496,100342.60874876755,100172.85398463,99463.08142597135,99993.992266718,99368.3694949186,99903.19162408994,99765.93252445235,99599.98746355914,99060.45010946272,98508.60906774034,99300.49936170486,99259.98893527506,100486.30528962633,100449.19755982277,100101.04512455764,100246.69918012353,99789.91765009126,100088.98777675813,100431.48127416607,99239.4015001454,99297.6322990369,100024.31301176302,100588.91599952345,100794.53057614206,100523.73886804325,100265.20263905448,100147.46373659617,99252.51392353798,100066.4607835579,100423.10437333409,100255.57555636177,99282.28263848276,99157.80490751339,99748.16791833182,100194.92660409182,100569.18462751998,100143.75416801093,100152.04985029061,100002.71989027831,100090.6353274692,100544.48491249469,100591.42174557791,99884.00953685754,99488.94041349177,98631.38557923803,99820.13599537655,100138.40166422346,100850.50507913363,101625.03103508004,100937.56162773212,100964.06632454148,100451.89281827083,100424.87105180834,100806.41847643418,98937.86798638887,100283.79568976765,100627.90336181212,100660.02876012446,99524.09679536347,100847.15353780054,100616.49509696789,99880.01896860023,99369.17519161265,99668.29335927837,100473.06175513139,100486.6693250904,99993.47862567006,99598.42248323427,100445.96890277187,99652.24936834745,100240.15525632043,101075.05517168985,101214.23937185582,100234.6905537589,100283.50276763744,99927.20337863921,100090.71661326906,100798.73042258386,100551.04173305043,100509.40217308264,99868.49722352531,100141.78708488168,100067.5595522863,101139.81847833113,100964.35960692227,100193.30728081152,99776.09978177845,100087.52971024554,100314.47509614407,100350.27936534821,100016.89876020502,100844.93138124682,99638.00473781972,99388.83425090002,99890.67771604075,100590.87510016395,101123.23513780825,100678.36380644374,100272.02796998662,99836.43217347265,99686.3364973711,100610.03502577276,100380.17172057384,99742.13777028534,100675.65487648513,100118.90656969261,100077.75775876119,101092.73952091981,100739.15559621333,101093.02231915209,100394.94182769995,100010.60996610057,101154.95119732506,100148.5050575901,100676.3182439544,99742.49131052378,99810.9542299692,99868.44686453207,101006.74893409005,101021.7265664986,100501.1221747261,99751.30485253203,100137.0945342945,100387.45445360188,99936.4683668739,100515.84561624959,99424.9456110354,99877.54525294351,99576.96560256164,99577.48481268554,100604.86720528684,100937.19467280032,100327.75286620333,100510.55165501294,100067.07835299642,100128.71682748904,99762.92806648975,99875.96869018606,100592.46821662715,100099.23564826084,99618.71928853837,100340.86145882316,101188.49852470895,100740.89328002147,100530.98620558849,100530.34287642504,100225.07647862191,100154.51631228805,100232.20806382837,99927.8967237985,99443.5843783377,100259.50009621371,99411.51209444233,99672.61524776208,100218.58381590975,100425.97831981858,100818.59528628824,100125.54273065127,99912.34037521655,100221.79352682014,100202.93077593719,100849.72004203835,100442.76689775586,100236.26175427042,100429.47838983087,99495.08580326573,99912.76205128928,100806.14155973088,100465.57025427758,100389.28476870115,100271.33940162756,100153.96174587937,99716.64699803197,100524.48929689397,100076.720925759,100259.64092685835,100173.56510291925,100166.18018269418,99917.12588186549,100443.18682142628,101044.2958805696,100556.41298296207,99847.0353006492,100296.18056485409,99912.79736579808,100321.64702424663,100316.67737222792,98717.69299983287,99125.87814269018,100091.1010315803,100603.36228959946,100686.62237305903,100793.02594482983,100325.97428675283,100067.19330201541,100200.71056791494,99995.69656620118,100521.66537781793,99786.16884922233,99972.22524258726,98765.79293158308,100629.67901690179,101423.12726311889,99910.96097384451,101017.54922209449,99899.9596033702,100116.12519355683,100427.85489682494,100337.26742514924,101210.05892492476,99669.43777501606,99132.73886362703,99431.81119875233,100937.79880336417,99684.3928006349,100170.03140319273,100608.21415935067,100808.28947281362,100593.17142427203,100289.39432427344,100262.46735011277,99849.85843774189,100051.88619956645,99484.32368364156,99845.50204801171,99633.10766622421,100623.3189407172,101522.87248351153,101340.55130393455,100947.86639160175,100613.50272896496,100310.76073819127,99906.63950122279,99830.79414606642,100293.93307315029,99861.70180677022,99808.38603553528,100704.62595739793,100623.68422275664,100899.31830042717,100215.43216138001,100979.18099734106,101019.85148398063,100603.77819910867,99442.98507393699,100634.71125532899,100270.59071036424,101195.2067520967,100249.05398845722,101554.0787349914,101141.99715011711,100900.94482632395,101103.11180822445,100550.24355594156,100074.0255753994,100625.24112804905,100622.0329319874,100539.01282614197,101049.55524998625,101114.8220697806,100653.69052932027,99754.81138056637,99638.19206533046,99071.09106797437,101077.69612951863,101391.7927688289,100635.8781153771,100765.18532489319,99701.68481013538,100156.77300735314,99613.41806990579,99110.81405776922,99658.73078449705,99773.89996304277,99564.41449132109,101267.90137113359,100846.48210591395,100877.04248644803,100229.4578885652,100004.85074214535,99714.11976051533,100624.795777867,100379.19864226478,100887.7247697019,99816.23494202431,101053.61624537934,102452.43741559981,101207.4347118007,100898.52494548656,100041.70130460769,99985.7092235596,99781.74237808753,99732.64933963475,100371.0782566409,99588.75031298657,100223.07089297859,100821.12061464573,100065.53629970235,99949.5181189094,100384.66122069972,100955.52905675405,100777.85142472603,100556.20987910508,100638.64074598702,99558.38037372469,100434.64219481876,100719.43199235748,99844.13902279772,99485.40311994636,99600.80432766826,99618.66481622991,99770.90848205089,100776.5440187834,100629.78350612729,101060.63918819271,100562.90207152026,100021.93023223599,99771.81514690314,99362.91827099277,99452.08552299581,100186.46868247351,100351.10827083417,99887.75725867921,101135.65543024855,100467.91479647807,100263.49997027151,100697.19346316728,100084.14576794143,99775.05595406555,100360.13849580099,100026.83572953704,99468.77841048276,99702.13818021564,99999.71407095477,99977.69495685206,101008.81112659481,101365.75363812888,100310.98372514459,99906.9104400424,99922.04011980536,100028.40404104868,99877.65701588937,100816.36523245517,99876.53633108428,100149.65363469375,99918.17930078058,101332.0633442611,100663.92142279905,99696.7729650536,99881.38486524065,99784.29235667337,99803.56338501025,99883.7361835465,99749.29637514442,100713.18424035674,99999.80446516161,100375.63177569253,100221.61123984824,99497.74635681354,100686.91886760869
1,100384.92235616242,99882.8801674383,99326.78638831865,98964.2077049423,99226.94941717557,99058.71440593404,99481.85763409533,100099.59989602784,99231.50203772081,98384.14352319777,99198.35467623967,98555.56731603752,99314.72014745767,100045.11318034661,99523.94913712423,99154.5640411794,99578.78711006169,99243.93808760298,99299.98292901092,99223.46429368078,98666.06007394368,98866.4052447349,98750.84838215429,99351.42101322097,99669.26551519544,100131.9018391856,99787.47252027037,98694.95335614056,99178.85873894146,98648.0002038854,99670.15011936027,99433.2194793508,98490.40833608617,98999.2853393473,97762.96779640287,98627.45771215596,99624.58160984701,99717.75434709043,99403.84903240639,99192.95711841216,98234.65939102079,99464.71401083232,99523.31989559434,98956.59601258971,99351.59157077922,100254.05780654114,99450.83348431009,99712.68067141366,99457.66707835686,99603.00479672832,99503.45354972473,99529.5301920837,99426.50141154931,99059.96816479373,99158.2327846327,98657.09825684126,99017.51788525668,99235.79426442484,100439.96265684838,98964.07892829205,99977.02352974306,99461.34995959875,99273.46809662324,99670.42535457274,99214.1431084927,99509.9219688309,98474.93264151545,98240.29280963705,99793.08269893914,99890.2153062682,98987.1071603277,99547.11196812178,100611.18132003302,100178.17832415063,99185.23030943096,99247.07319611301,99181.49197713372,99324.89394128615,99477.35844474641,99155.10946818358,98483.91883473637,99829.47344880302,98981.35477048186,99636.28015218407,99311.82194598223,100069.58673519602,99427.16881581413,99518.62024523134,99367.16290843031,98942.61583331854,99813.98840791242,99616.13686145071,99070.17703726578,98836.69185549559,98913.54716193167,99930.90097282936,99510.27075245108,99741.99727983335,99489.70776284134,100030.06762307275,99159.74168703766,100019.76419978436,99805.03204933963,98774.21404385314,98529.27806775202,98983.40775527598,100033.2241269413,99966.8218022747,98799.3759284551,99300.85022526608,98891.69150855133,99340.1599412226,98462.49024231924,98590.20393263528,98384.01003871321,99018.58429980972,98957.08620307066,100130.37646934173,99955.08390545512,99113.82966568097,98903.42513470956,98639.34520613325,99301.38830015868,98853.59422883127,99448.57321099791,98892.22672001699,98322.4671418094,98534.32394010063,99844.63445349477,99401.2958380268,99079.54191622621,99368.01503693347,99068.88932181458,98575.81031013504,99229.57925646582,99144.0262686377,98985.15269320642,98273.47555465317,99447.83634253632,99457.5270631165,99350.02610705816,99493.2088682318,99846.39498664926,99485.19014685636,99264.11116789468,99203.33236707332,99039.84014213811,98620.56976690583,99463.63865924005,99790.62575770194,98832.11397115908,100012.40915138053,97655.30681425871,99737.7182170192,99567.71465308609,98797.07169721667,98996.80921824301,99372.14006717905,99357.91765828688,98042.70407363337,98994.57903393684,98827.54961757461,98913.85502157926,99626.77028458519,99740.04529924324,98807.11825785153,99489.3330364664,99730.12149124619,99056.42107432961,99586.73160908702,99238.58817764824,99189.33932337488,99085.5413478022,99557.99457974803,98189.23406300414,99389.14890329255,99651.49776583687,100354.77410506588,99751.26544156506,98683.53823617309,99148.48821640157,98764.8011667677,98580.93490984094,99082.02071119154,98851.53565223249,97577.2797904562,97772.42258139822,98079.47308911924,98707.15044828653,99657.62421731128,99269.59476774906,99131.68170324997,98443.94921331019,98959.56423030367,98320.98015634311,98827.26573380733,98692.13087953921,98506.46456250627,97990.94420274532,97432.18015777129,98180.72891737011,98179.26096861636,99428.611254021,99420.32573732323,99077.94570742674,99218.44625511985,98743.86880499429,99005.54438240861,99332.57243009283,98141.71357369694,98206.97535179615,98938.85983475012,99490.43698301322,99690.6025051831,99446.89445301754,99228.53320173577,99121.22629208727,98227.35880038398,99012.22425124077,99337.73774898886,99160.33915562836,98183.65316969992,98066.49574412225,98645.95026415531,99080.0271233346,99479.92771421629,99070.6815587894,99118.7541194285,98977.70327988926,99049.64984823206,99496.14357619695,99511.8638490917,98802.87633853838,98383.8557231432,97524.76072706365,98695.74080531305,99019.72572675823,99753.92263918892,100542.28708906198,99888.33028360846,99934.66485453787,99409.67761022267,99372.49226935573,99716.8272742953,97867.41891871658,99172.99303196193,99511.19264613814,99554.19737883951,98425.35516382362,99754.18522188195,99549.19463429601,98839.59715165912,98357.5029612039,98632.52212027776,99392.3899410343,99393.4532993351,98906.42911282156,98491.1198542675,99327.54570807528,98544.47614802723,99130.61841803357,99990.61662078106,100138.80521981802,99196.49560550049,99246.88616788705,98897.11064042819,99037.37359733546,99708.0497391809,99468.4098308957,99387.93239795633,98777.54336599706,99036.52227294003,98979.5891366826,100049.86417197916,99896.59376825212,99147.31600179755,98750.65324093892,99045.84770865376,99256.232217704,99260.99918814191,98921.9704760163,99734.45784763848,98527.03069404222,98290.41547032954,98791.34681881763,99490.40363224036,100052.49969928067,99646.67615286639,99242.67578432642,98795.1768406319,98619.32141888823,99507.73563842893,99277.97355393703,98645.18880384228,99562.58110021144,99002.44697653703,98957.49738497788,99999.07116461666,99659.65553493789,100044.33978071909,99371.44033766448,98974.10335550921,100084.92462954702,99062.72978123031,99576.69322888102,98637.65336116393,98710.79859229938,98767.68786183644,99895.94016180886,99921.50344629833,99444.64238274095,98715.78706462441,99110.49015575046,99337.99228678261,98890.69437361465,99432.29482425193,98337.73855589385,98777.94019966917,98480.0278131412,98484.79063211076,99484.34899488572,99840.13324068168,99262.80160457634,99466.20409336578,99043.66897195177,99098.0387639044,98723.55385267282,98803.8986947435,99515.25981549687,99019.43368347832,98535.84217176844,99241.7638714731,100064.26807537503,99637.32147382805,99465.76225096942,99487.11526815146,99193.99879501981,99129.13043616463,99180.00660020373,98859.96823799112,98351.96275578385,99178.02736470928,98320.0847417458,98566.78847671211,99105.56676544287,99336.41948660591,99763.27554890898,99101.64831760466,98893.3047078305,99185.30112071111,99163.20482399239,99798.57863571303,99361.77580400209,99153.85870855986,99314.52098444801,98405.04450134914,98811.18103398557,99717.3259159247,99403.79489483948,99357.56790166518,99251.01208183517,99129.09273942871,98668.42856183743,99447.87749368104,99000.77992330666,99147.932640789,99073.73567228997,99058.31901091675,98833.35567864114,99375.02591604504,99977.37975109038,99517.67901811773,98829.27185340505,99266.39964906289,98870.75535111084,99251.2971079225,99214.89710239571,97629.55304492154,98046.2537849837,99005.15693541117,99511.83050691856,99597.70863467362,99737.08716796388,99298.03144997814,99047.51795852734,99164.79918036706,98941.39098042078,99436.74693822883,98710.30363799009,98889.98949600368,97686.490320696,99522.73967353038,100315.11462378553,98832.7422243572,99947.81064161334,98861.8518531467,99089.2511384138,99386.7810974993,99283.4882550449,100124.23133376295,98582.33759369179,98048.13367424552,98324.3857164831,99836.47395281591,98590.76172582015,99082.79872340735,99546.10972150191,99768.52204197187,99561.55677674075,99261.22722341411,99191.9613137652,98766.75694902078,98961.89280791949,98398.01105027657,98743.08975501086,98543.27235680673,99516.19522175472,100420.54887694148,100267.7570728175,99909.60196165227,99588.52645235135,99280.66860023125,98863.69765482108,98753.1294384831,99194.28665343772,98765.86903895029,98711.43875167043,99597.22722480334,99513.76631662667,99799.71500487176,99166.57804188806,99927.16968840118,99988.71678853754,99577.22685524733,98393.00523273062,99546.88517665601,99174.99247971275,100102.56402066663,99156.04921738099,100439.28720671117,100031.61463829922,99801.38089381979,100038.92295246093,99516.9059801899,99049.61585914809,99590.61405019973,99564.6270824095,99456.76941749919,99950.7951282776,100012.82492613616,99538.5371286322,98668.32678503977,98522.92485293215,97993.19865370923,99999.71681756788,100339.58732758374,99598.65759767934,99720.79871092488,98660.10794247547,99069.13710641272,98525.21972574483,98021.36503004999,98586.19307530523,98667.36651681694,98483.38813334056,100153.54947437339,99771.55842398388,99841.46864084435,99202.05733395291,98975.04987438118,98658.74758832992,99538.51168819405,99291.15023195888,99783.26189526715,98723.92779348671,99923.870032755,101307.01678287357,100088.90041386466,99826.4123298515,99000.80899185994,98957.8351840931,98741.36989412468,98682.10737595725,99280.28976239072,98487.91982779592,99114.7200542067,99720.49813034202,98960.04722366495,98836.82088854085,99297.69778808753,99880.83392086548,99731.60774717548,99517.55957510976,99600.97915521498,98510.27178244291,99366.58424717258,99619.8996947567,98726.42611316155,98398.49525339385,98495.9285455864,98515.74093379696,98677.25119659388,99695.47304785055,99589.44062778172,100035.45808354129,99532.25081990345,98975.64824563809,98715.47378751785,98290.66279388158,98360.96078996696,99101.68216039769,99249.39423702747,98797.47268825692,100048.10183154105,99416.07827370965,99234.12355001613,99668.30352200694,99055.11400563807,98732.27587950071,99310.78772452996,98956.35563368058,98379.5551761437,98596.62948528893,98906.9798435515,98875.93820601211,99911.79041537934,100299.07099689674,99280.53408457471,98887.35844532201,98895.28958720865,98998.11063011645,98828.7387409034,99729.90344925782,98792.71029930786,99056.33671787857,98840.27754318551,100222.49555109834,99577.77617308189,98642.42829892767,98844.70570924277,98758.47700739089,98782.26915303651,98839.0904993501,98681.84265052628,99626.39223837412,98906.77274772365,99274.94253407075,99123.02784207536,98396.03692045127,99622.38989016875
