,YEAR,MONTH,ELEM_VAL
479,1989,12,177
480,1990,1,277
481,1990,2,162
482,1990,3,104
483,1990,4,101
484,1990,5,36
485,1990,6,457
486,1990,7,194
487,1990,8,927
488,1990,9,628
489,1990,10,68
490,1990,11,302
491,1990,12,233
492,1991,1,130
493,1991,2,326
494,1991,3,306
495,1991,4,99
496,1991,5,106
497,1991,6,340
498,1991,7,50
499,1991,8,385
500,1991,9,1183
501,1991,10,63
502,1991,11,89
503,1991,12,118
504,1992,1,301
505,1992,2,296
506,1992,3,43
507,1992,4,276
508,1992,5,199
509,1992,6,917
510,1992,7,172
511,1992,8,338
512,1992,9,601
513,1992,10,119
514,1992,11,861
515,1992,12,520
516,1993,1,192
517,1993,2,330
518,1993,3,502
519,1993,4,204
520,1993,5,91
521,1993,6,152
522,1993,7,215
523,1993,8,233
524,1993,9,231
525,1993,10,245
526,1993,11,1496
527,1993,12,618
528,1994,1,322
529,1994,2,127
530,1994,3,348
531,1994,4,107
532,1994,5,297
533,1994,6,33
534,1994,7,347
535,1994,8,48
536,1994,9,891
537,1994,10,259
538,1994,11,149
539,1994,12,450
540,1995,1,333
541,1995,2,275
542,1995,3,399
543,1995,4,154
544,1995,5,23
545,1995,6,163
546,1995,7,58
547,1995,8,561
548,1995,9,117
549,1995,10,162
550,1995,11,81
551,1995,12,466
552,1996,1,692
553,1996,2,1235
554,1996,3,449
555,1996,4,503
556,1996,5,36
557,1996,6,51
558,1996,7,306
559,1996,8,268
560,1996,9,1204
561,1996,10,659
562,1996,11,126
563,1996,12,114
564,1997,1,40
565,1997,2,704
566,1997,3,456
567,1997,4,185
568,1997,5,57
569,1997,6,506
570,1997,7,346
571,1997,8,497
572,1997,9,433
573,1997,10,298
574,1997,11,506
575,1997,12,289
576,1998,1,85
577,1998,2,388
578,1998,3,169
579,1998,4,87
580,1998,5,197
581,1998,6,46
582,1998,7,208
583,1998,8,915
584,1998,9,145
585,1998,10,421
586,1998,11,555
587,1998,12,315
588,1999,1,471
589,1999,2,296
590,1999,3,157
591,1999,4,79
592,1999,5,445
593,1999,6,190
594,1999,7,292
595,1999,8,213
596,1999,9,489
597,1999,10,881
598,1999,11,251
599,1999,12,445
600,2000,1,126
601,2000,2,356
602,2000,3,257
603,2000,4,81
604,2000,5,221
605,2000,6,6
606,2000,7,102
607,2000,8,265
608,2000,9,501
609,2000,10,646
610,2000,11,353
611,2000,12,76
612,2001,1,677
613,2001,2,705
614,2001,3,247
615,2001,4,20
616,2001,5,81
617,2001,6,68
618,2001,7,0
619,2001,8,291
620,2001,9,307
621,2001,10,216
622,2001,11,443
623,2001,12,97
624,2002,1,330
625,2002,2,357
626,2002,3,170
627,2002,4,632
628,2002,5,427
629,2002,6,32
630,2002,7,463
631,2002,8,405
632,2002,9,157
633,2002,10,773
634,2002,11,459
635,2002,12,854
636,2003,1,428
637,2003,2,626
638,2003,3,396
639,2003,4,333
640,2003,5,23
641,2003,6,25
642,2003,7,371
643,2003,8,383
644,2003,9,446
645,2003,10,262
646,2003,11,776
647,2003,12,59
648,2004,1,656
649,2004,2,162
650,2004,3,685
651,2004,4,996
652,2004,5,33
653,2004,6,7
654,2004,7,268
655,2004,8,643
656,2004,9,1390
657,2004,10,145
658,2004,11,211
659,2004,12,163
660,2005,1,240
661,2005,2,100
662,2005,3,312
663,2005,4,83
664,2005,5,90
665,2005,6,309
666,2005,7,403
667,2005,8,239
668,2005,9,157
669,2005,10,263
670,2005,11,238
671,2005,12,805
672,2006,1,858
673,2006,2,555
674,2006,3,472
675,2006,4,554
676,2006,5,249
677,2006,6,164
678,2006,7,192
679,2006,8,149
680,2006,9,215
681,2006,10,183
682,2006,11,131
683,2006,12,694
684,2007,1,237
685,2007,2,451
686,2007,3,853
687,2007,4,226
688,2007,5,176
689,2007,6,85
690,2007,7,92
691,2007,8,69
692,2007,9,326
693,2007,10,575
694,2007,11,186
695,2007,12,2024
696,2008,1,3889
697,2008,2,1291
698,2008,3,765
699,2008,4,72
700,2008,5,107
701,2008,6,86
702,2008,7,918
703,2008,8,737
704,2008,9,1370
705,2008,10, 
706,2008,11, 
707,2008,12, 
708,2009,1, 
709,2009,2, 
710,2009,3, 
711,2009,4, 
712,2009,5, 
713,2009,6, 
714,2009,7, 
715,2009,8, 
716,2009,9, 
717,2009,10,166
718,2009,11,411
719,2009,12,410
720,2010,1,319
721,2010,2,245
722,2010,3,324
723,2010,4,270
724,2010,5,199
725,2010,6,37
726,2010,7,39
727,2010,8,311
728,2010,9,1011
729,2010,10,197
730,2010,11,0
731,2010,12,694
732,2011,1,570
733,2011,2,1581
734,2011,3,407
735,2011,4,600
736,2011,5,645
737,2011,6,198
738,2011,7, 
739,2011,8, 
740,2011,9, 
741,2011,10, 
742,2011,11, 
743,2011,12, 
744,2012,1, 
745,2012,2, 
746,2012,3, 
747,2012,4, 
748,2012,5, 
749,2012,6, 
750,2012,7, 
751,2012,8, 
752,2012,9, 
753,2012,10, 
754,2012,11, 
755,2012,12, 
756,2013,1, 
757,2013,2, 
758,2013,3, 
759,2013,4, 
760,2013,5, 
761,2013,6, 
762,2013,7, 
763,2013,8, 
764,2013,9, 
765,2013,10, 
766,2013,11, 
767,2013,12, 
