,YEAR,MONTH,ELEM_VAL
326,1976,3,79
327,1976,4,61
328,1976,5,64
329,1976,6,71
330,1976,7,51
331,1976,8,63
332,1976,9,62
333,1976,10,85
334,1976,11,63
335,1976,12,47
336,1977,1,49
337,1977,2,48
338,1977,3,62
339,1977,4,28
340,1977,5,62
341,1977,6,60
342,1977,7,62
343,1977,8, 
344,1977,9,57
345,1977,10,77
346,1977,11,50
347,1977,12,80
348,1978,1,63
349,1978,2,50
350,1978,3,56
351,1978,4,60
352,1978,5,69
353,1978,6,69
354,1978,7,58
355,1978,8,58
356,1978,9,61
357,1978,10,64
358,1978,11,53
359,1978,12,59
360,1979,1,52
361,1979,2,68
362,1979,3,58
363,1979,4,51
364,1979,5,49
365,1979,6,70
366,1979,7,57
367,1979,8,48
368,1979,9,61
369,1979,10,76
370,1979,11,66
371,1979,12,70
372,1980,1,61
373,1980,2,63
374,1980,3,74
375,1980,4,66
376,1980,5,64
377,1980,6,62
378,1980,7,65
379,1980,8,52
380,1980,9,60
381,1980,10,54
382,1980,11,48
383,1980,12,46
384,1981,1,52
385,1981,2,72
386,1981,3,58
387,1981,4,54
388,1981,5,66
389,1981,6,50
390,1981,7, 
391,1981,8, 
392,1981,9, 
393,1981,10, 
394,1981,11,58
395,1981,12,56
396,1982,1,54
397,1982,2,78
398,1982,3,67
399,1982,4,60
400,1982,5,61
401,1982,6,43
402,1982,7,58
403,1982,8,67
404,1982,9,54
405,1982,10,76
406,1982,11,62
407,1982,12,60
408,1983,1,88
409,1983,2,66
410,1983,3,69
411,1983,4,53
412,1983,5,57
413,1983,6,53
414,1983,7,70
415,1983,8,68
416,1983,9,49
417,1983,10,55
418,1983,11,59
419,1983,12,63
420,1984,1,75
421,1984,2,80
422,1984,3,65
423,1984,4,71
424,1984,5,59
425,1984,6,60
426,1984,7,60
427,1984,8,63
428,1984,9,70
429,1984,10,69
430,1984,11,71
431,1984,12,81
432,1985,1,46
433,1985,2,67
434,1985,3,48
435,1985,4,48
436,1985,5,60
437,1985,6,61
438,1985,7,75
439,1985,8,63
440,1985,9,73
441,1985,10,67
442,1985,11,63
443,1985,12,42
444,1986,1,62
445,1986,2,52
446,1986,3,60
447,1986,4,64
448,1986,5,68
449,1986,6,59
450,1986,7,56
451,1986,8,51
452,1986,9,66
453,1986,10,77
454,1986,11,66
455,1986,12,69
456,1987,1,71
457,1987,2,65
458,1987,3,68
459,1987,4,77
460,1987,5,62
461,1987,6,62
462,1987,7,58
463,1987,8,42
464,1987,9,72
465,1987,10,63
466,1987,11,73
467,1987,12,56
468,1988,1,50
469,1988,2,67
470,1988,3,58
471,1988,4,33
472,1988,5,69
473,1988,6,65
474,1988,7,71
475,1988,8,68
476,1988,9,57
477,1988,10,63
478,1988,11,52
479,1988,12,60
480,1989,1,77
481,1989,2,72
482,1989,3,68
483,1989,4,70
484,1989,5,64
485,1989,6,62
486,1989,7,57
487,1989,8,80
488,1989,9,68
489,1989,10,73
490,1989,11,52
491,1989,12,54
492,1990,1,75
493,1990,2,68
494,1990,3,60
495,1990,4,56
496,1990,5,58
497,1990,6,70
498,1990,7,62
499,1990,8,83
500,1990,9,66
501,1990,10,61
502,1990,11,77
503,1990,12,74
504,1991,1,70
505,1991,2,67
506,1991,3,76
507,1991,4,62
508,1991,5,81
509,1991,6,58
510,1991,7,53
511,1991,8,66
512,1991,9,63
513,1991,10,75
514,1991,11,65
515,1991,12,59
516,1992,1,63
517,1992,2,78
518,1992,3,62
519,1992,4,57
520,1992,5,60
521,1992,6,76
522,1992,7,58
523,1992,8,51
524,1992,9,82
525,1992,10,59
526,1992,11,90
527,1992,12,70
528,1993,1,68
529,1993,2,68
530,1993,3,88
531,1993,4,73
532,1993,5,62
533,1993,6,61
534,1993,7,71
535,1993,8,62
536,1993,9,65
537,1993,10,55
538,1993,11,84
539,1993,12,70
540,1994,1,59
541,1994,2,66
542,1994,3,75
543,1994,4,64
544,1994,5,71
545,1994,6,70
546,1994,7,52
547,1994,8,46
548,1994,9,57
549,1994,10,49
550,1994,11,58
551,1994,12,65
552,1995,1,71
553,1995,2,58
554,1995,3,69
555,1995,4,62
556,1995,5,51
557,1995,6,54
558,1995,7,66
559,1995,8,61
560,1995,9,58
561,1995,10,58
562,1995,11,56
563,1995,12,47
564,1996,1,77
565,1996,2,69
566,1996,3,69
567,1996,4,60
568,1996,5,60
569,1996,6,41
570,1996,7,69
571,1996,8,61
572,1996,9,64
573,1996,10,81
574,1996,11,54
575,1996,12,53
576,1997,1,45
577,1997,2,86
578,1997,3,55
579,1997,4,65
580,1997,5,61
581,1997,6,70
582,1997,7,82
583,1997,8,63
584,1997,9,67
585,1997,10,50
586,1997,11,61
587,1997,12,53
588,1998,1,48
589,1998,2,77
590,1998,3,56
591,1998,4,49
592,1998,5,78
593,1998,6,68
594,1998,7,72
595,1998,8,74
596,1998,9,66
597,1998,10,63
598,1998,11,73
599,1998,12,55
600,1999,1,48
601,1999,2,68
602,1999,3,61
603,1999,4,62
604,1999,5,79
605,1999,6,69
606,1999,7,63
607,1999,8,60
608,1999,9,70
609,1999,10,75
610,1999,11,57
611,1999,12,52
612,2000,1,60
613,2000,2,68
614,2000,3,64
615,2000,4,59
616,2000,5,74
617,2000,6,47
618,2000,7,49
619,2000,8,62
620,2000,9,73
621,2000,10,77
622,2000,11,63
623,2000,12,48
624,2001,1,71
625,2001,2,67
626,2001,3,60
627,2001,4,43
628,2001,5,68
629,2001,6,51
630,2001,7,58
631,2001,8,63
632,2001,9,53
633,2001,10,66
634,2001,11,64
635,2001,12,48
636,2002,1,60
637,2002,2,65
638,2002,3,58
639,2002,4,78
640,2002,5,60
641,2002,6,40
642,2002,7,61
643,2002,8,80
644,2002,9,69
645,2002,10,60
646,2002,11,87
647,2002,12,66
648,2003,1,48
649,2003,2,72
650,2003,3,71
651,2003,4,64
652,2003,5,64
653,2003,6,64
654,2003,7,65
655,2003,8,64
656,2003,9,63
657,2003,10,54
658,2003,11,86
659,2003,12,48
660,2004,1,71
661,2004,2,56
662,2004,3,77
663,2004,4,88
664,2004,5,73
665,2004,6,66
666,2004,7,56
667,2004,8,54
668,2004,9,72
669,2004,10,55
670,2004,11,58
671,2004,12,65
672,2005,1,64
673,2005,2,50
674,2005,3,63
675,2005,4,66
676,2005,5,57
677,2005,6,62
678,2005,7,63
679,2005,8,67
680,2005,9,43
681,2005,10,53
682,2005,11,48
683,2005,12,64
684,2006,1,71
685,2006,2,61
686,2006,3,59
687,2006,4,57
688,2006,5,61
689,2006,6,45
690,2006,7,50
691,2006,8,49
692,2006,9,46
693,2006,10,49
694,2006,11,54
695,2006,12,65
696,2007,1,46
697,2007,2,61
698,2007,3,65
699,2007,4,39
700,2007,5,67
701,2007,6,28
702,2007,7,41
703,2007,8,45
704,2007,9,65
705,2007,10,63
706,2007,11,43
707,2007,12,63
708,2008,1,74
709,2008,2,64
710,2008,3,56
711,2008,4,42
712,2008,5,59
713,2008,6,58
714,2008,7,50
715,2008,8,64
716,2008,9,69
717,2008,10,54
718,2008,11,57
719,2008,12,64
720,2009,1,57
721,2009,2,46
722,2009,3,61
723,2009,4,62
724,2009,5,65
725,2009,6, 
726,2009,7, 
727,2009,8, 
728,2009,9, 
729,2009,10, 
730,2009,11, 
731,2009,12, 
732,2010,1, 
733,2010,2, 
734,2010,3, 
735,2010,4, 
736,2010,5, 
737,2010,6, 
738,2010,7, 
739,2010,8, 
740,2010,9, 
741,2010,10, 
742,2010,11, 
743,2010,12, 
744,2011,1, 
745,2011,2, 
746,2011,3, 
747,2011,4, 
748,2011,5, 
749,2011,6, 
750,2011,7, 
751,2011,8,56
752,2011,9,61
753,2011,10, 
754,2011,11, 
755,2011,12, 
756,2012,1, 
757,2012,2, 
758,2012,3, 
759,2012,4, 
760,2012,5, 
761,2012,6, 
762,2012,7, 
763,2012,8, 
764,2012,9,52
765,2012,10,45
766,2012,11,45
767,2012,12,57
768,2013,1,64
769,2013,2,72
770,2013,3,39
771,2013,4,23
772,2013,5,59
773,2013,6,33
774,2013,7,41
775,2013,8,43
776,2013,9,64
777,2013,10,69
778,2013,11,39
779,2013,12,68
