,YEAR,MONTH,ELEM_VAL
314,1924,3,627
315,1924,4,353
316,1924,5,30
317,1924,6,59
318,1924,7,73
319,1924,8,128
320,1924,9,411
321,1924,10,1103
322,1924,11,614
323,1924,12,269
324,1925,1,449
325,1925,2,338
326,1925,3,773
327,1925,4,449
328,1925,5,115
329,1925,6,960
330,1925,7,365
331,1925,8,612
332,1925,9,432
333,1925,10,253
334,1925,11,498
335,1925,12,335
336,1926,1,698
337,1926,2,633
338,1926,3,1557
339,1926,4,1101
340,1926,5,339
341,1926,6,26
342,1926,7,218
343,1926,8,269
344,1926,9,1025
345,1926,10,471
346,1926,11,551
347,1926,12,789
348,1927,1,575
349,1927,2,1192
350,1927,3,835
351,1927,4,183
352,1927,5,224
353,1927,6,278
354,1927,7,362
355,1927,8,196
356,1927,9,538
357,1927,10,899
358,1927,11,542
359,1927,12,478
360,1928,1,343
361,1928,2,1090
362,1928,3,841
363,1928,4,436
364,1928,5,707
365,1928,6,281
366,1928,7,4
367,1928,8,336
368,1928,9,816
369,1928,10,507
370,1928,11,381
371,1928,12,823
372,1929,1,1584
373,1929,2,738
374,1929,3,2933
375,1929,4,679
376,1929,5,187
377,1929,6,43
378,1929,7,78
379,1929,8,394
380,1929,9,214
381,1929,10,714
382,1929,11,276
383,1929,12,407
384,1930,1,412
385,1930,2,915
386,1930,3,412
387,1930,4,512
388,1930,5,169
389,1930,6,363
390,1930,7,56
391,1930,8,136
392,1930,9,643
393,1930,10,529
394,1930,11,108
395,1930,12,34
396,1931,1,100
397,1931,2,130
398,1931,3,570
399,1931,4,550
400,1931,5,220
401,1931,6,160
402,1931,7,80
403,1931,8,900
404,1931,9,970
405,1931,10,710
406,1931,11,380
407,1931,12,1330
408,1932,1,350
409,1932,2,4080
410,1932,3,250
411,1932,4,170
412,1932,5,450
413,1932,6,910
414,1932,7,110
415,1932,8,1290
416,1932,9,520
417,1932,10,410
418,1932,11,770
419,1932,12,1090
420,1933,1,720
421,1933,2,60
422,1933,3,610
423,1933,4,150
424,1933,5,650
425,1933,6,800
426,1933,7,30
427,1933,8,620
428,1933,9,1690
429,1933,10,470
430,1933,11,1750
431,1933,12,1550
432,1934,1,630
433,1934,2,590
434,1934,3,510
435,1934,4,500
436,1934,5,130
437,1934,6,310
438,1934,7,320
439,1934,8,280
440,1934,9,590
441,1934,10,790
442,1934,11,780
443,1934,12,1680
444,1935,1,1190
445,1935,2,250
446,1935,3,860
447,1935,4,160
448,1935,5,290
449,1935,6,270
450,1935,7,160
451,1935,8,760
452,1935,9,63
453,1935,10,111
454,1935,11,591
455,1935,12,41
456,1936,1, 
457,1936,2,183
458,1936,3, 
459,1936,4,1083
460,1936,5,1350
461,1936,6,597
462,1936,7,86
463,1936,8,636
464,1936,9,490
465,1936,10,1880
466,1936,11,640
467,1936,12,290
468,1937,1,690
469,1937,2,390
470,1937,3,110
471,1937,4,570
472,1937,5,220
473,1937,6,320
474,1937,7,850
475,1937,8,405
476,1937,9,273
477,1937,10,1385
478,1937,11,589
479,1937,12,741
480,1938,1,578
481,1938,2,1017
482,1938,3,434
483,1938,4,1230
484,1938,5,889
485,1938,6,811
486,1938,7,24
487,1938,8,601
488,1938,9,551
489,1938,10,700
490,1938,11,112
491,1938,12,711
492,1939,1,958
493,1939,2,394
494,1939,3,491
495,1939,4,223
496,1939,5,451
497,1939,6,768
498,1939,7,289
499,1939,8,1013
500,1939,9,963
501,1939,10,2523
502,1939,11,1388
503,1939,12,725
504,1940,1,810
505,1940,2,1106
506,1940,3,81
507,1940,4,973
508,1940,5,678
509,1940,6,634
510,1940,7,389
511,1940,8,489
512,1940,9,1658
513,1940,10,494
514,1940,11,283
515,1940,12,525
516,1941,1,639
517,1941,2,732
518,1941,3,658
519,1941,4,522
520,1941,5,15
521,1941,6,510
522,1941,7,478
523,1941,8,129
524,1941,9,1443
525,1941,10,1638
526,1941,11,832
527,1941,12,873
528,1942,1,678
529,1942,2,1140
530,1942,3,885
531,1942,4,525
532,1942,5,254
533,1942,6,278
534,1942,7,189
535,1942,8,983
536,1942,9,919
537,1942,10,638
538,1942,11,2057
539,1942,12,677
540,1943,1,200
541,1943,2,147
542,1943,3,1115
543,1943,4,942
544,1943,5,121
545,1943,6,197
546,1943,7,547
547,1943,8,7
548,1943,9,348
549,1943,10,218
550,1943,11,1382
551,1943,12,1400
552,1944,1,216
553,1944,2,705
554,1944,3,606
555,1944,4,676
556,1944,5,983
557,1944,6,395
558,1944,7,393
559,1944,8,526
560,1944,9,746
561,1944,10,550
562,1944,11,802
563,1944,12,201
564,1945,1,600
565,1945,2,217
566,1945,3,1005
567,1945,4,831
568,1945,5,1056
569,1945,6,496
570,1945,7,767
571,1945,8,819
572,1945,9,1594
573,1945,10,1211
574,1945,11,1693
575,1945,12,127
576,1946,1,739
577,1946,2,538
578,1946,3,546
579,1946,4,489
580,1946,5,438
581,1946,6,98
582,1946,7,283
583,1946,8,575
584,1946,9,972
585,1946,10,2019
586,1946,11,356
587,1946,12,520
588,1947,1,956
589,1947,2,91
590,1947,3,120
591,1947,4,294
592,1947,5,1062
593,1947,6,192
594,1947,7,349
595,1947,8,2062
596,1947,9,336
597,1947,10,465
598,1947,11,483
599,1947,12,757
600,1948,1,33
601,1948,2,1384
602,1948,3,1631
603,1948,4,679
604,1948,5,361
605,1948,6,453
606,1948,7,374
607,1948,8,762
608,1948,9,23
609,1948,10,657
610,1948,11,1189
611,1948,12,707
612,1949,1,332
613,1949,2,968
614,1949,3,488
615,1949,4, 
616,1949,5,297
617,1949,6,735
618,1949,7,597
619,1949,8,109
620,1949,9,832
621,1949,10,1324
622,1949,11,382
623,1949,12,500
624,1950,1,1006
625,1950,2,368
626,1950,3,531
627,1950,4,14
628,1950,5,442
629,1950,6,135
630,1950,7,77
631,1950,8,262
632,1950,9,329
633,1950,10,465
634,1950,11,530
635,1950,12,45
636,1951,1,327
637,1951,2,618
638,1951,3,117
639,1951,4,497
640,1951,5,927
641,1951,6, 
642,1951,7,822
643,1951,8,144
644,1951,9,791
645,1951,10,537
646,1951,11,775
647,1951,12,781
648,1952,1,672
649,1952,2,685
650,1952,3,656
651,1952,4,133
652,1952,5,813
653,1952,6,351
654,1952,7,834
655,1952,8,212
656,1952,9,1164
657,1952,10,1261
658,1952,11,571
659,1952,12,400
660,1953,1,388
661,1953,2,1435
662,1953,3,543
663,1953,4,165
664,1953,5,421
665,1953,6,1334
666,1953,7,89
667,1953,8,118
668,1953,9,1320
669,1953,10,800
670,1953,11,552
671,1953,12,1062
672,1954,1,786
673,1954,2,496
674,1954,3,746
675,1954,4,684
676,1954,5,374
677,1954,6,448
678,1954,7,2
679,1954,8,862
680,1954,9,24
681,1954,10,547
682,1954,11,1127
683,1954,12,379
684,1955,1,370
685,1955,2,89
686,1955,3,1022
687,1955,4,580
688,1955,5,574
689,1955,6,279
690,1955,7,1663
691,1955,8,896
692,1955,9,652
693,1955,10,337
694,1955,11,1057
695,1955,12,150
696,1956,1,386
697,1956,2,1805
698,1956,3,826
699,1956,4,600
700,1956,5,377
701,1956,6,270
702,1956,7,605
703,1956,8,190
704,1956,9,550
705,1956,10,1086
706,1956,11,984
707,1956,12,1317
708,1957,1,1607
709,1957,2,13
710,1957,3,193
711,1957,4,1450
712,1957,5,928
713,1957,6,64
714,1957,7,876
715,1957,8,468
716,1957,9,722
717,1957,10,587
718,1957,11,1844
719,1957,12,176
720,1958,1,649
721,1958,2,630
722,1958,3,931
723,1958,4,487
724,1958,5,179
725,1958,6,159
726,1958,7,459
727,1958,8,175
728,1958,9,2309
729,1958,10,1420
730,1958,11,862
731,1958,12,1041
732,1959,1,657
733,1959,2,2368
734,1959,3,2011
735,1959,4,122
736,1959,5,1051
737,1959,6,60
738,1959,7,782
739,1959,8,92
740,1959,9,2316
741,1959,10,2174
742,1959,11,559
743,1959,12,939
744,1960,1,825
745,1960,2,257
746,1960,3,1879
747,1960,4,256
748,1960,5,1315
749,1960,6,283
750,1960,7,24
751,1960,8,609
752,1960,9,1040
753,1960,10,426
754,1960,11,1082
755,1960,12,956
756,1961,1,1038
757,1961,2,502
758,1961,3,1158
759,1961,4,469
760,1961,5,448
761,1961,6,6
762,1961,7,835
763,1961,8,424
764,1961,9,449
765,1961,10,734
766,1961,11,539
767,1961,12,138
768,1962,1,922
769,1962,2,486
770,1962,3,230
771,1962,4,1313
772,1962,5,285
773,1962,6,428
774,1962,7,8
775,1962,8,1105
776,1962,9,451
777,1962,10,591
778,1962,11,600
779,1962,12,896
780,1963,1,2554
781,1963,2,628
782,1963,3,1366
783,1963,4,430
784,1963,5,322
785,1963,6,794
786,1963,7,591
787,1963,8,182
788,1963,9,1054
789,1963,10,740
790,1963,11,647
791,1963,12,1430
792,1964,1,2764
793,1964,2,1384
794,1964,3,3788
795,1964,4,302
796,1964,5,663
797,1964,6,727
798,1964,7,879
799,1964,8,191
800,1964,9,309
801,1964,10,1294
802,1964,11,1413
803,1964,12,772
804,1965,1,1619
805,1965,2,2226
806,1965,3,636
807,1965,4,827
808,1965,5,257
809,1965,6,512
810,1965,7,70
811,1965,8,389
812,1965,9,432
813,1965,10,1423
814,1965,11,846
815,1965,12,556
816,1966,1,461
817,1966,2,307
818,1966,3,998
819,1966,4,481
820,1966,5,103
821,1966,6,360
822,1966,7,578
823,1966,8,381
824,1966,9,669
825,1966,10,624
826,1966,11,1568
827,1966,12,320
828,1967,1,851
829,1967,2,1474
830,1967,3,294
831,1967,4,1311
832,1967,5,59
833,1967,6,503
834,1967,7,4
835,1967,8,442
836,1967,9,1074
837,1967,10,597
838,1967,11,927
839,1967,12,962
840,1968,1,521
841,1968,2,472
842,1968,3,1278
843,1968,4,394
844,1968,5,272
845,1968,6,383
846,1968,7,680
847,1968,8,297
848,1968,9,1391
849,1968,10,176
850,1968,11,1597
851,1968,12,1546
852,1969,1,397
853,1969,2,623
854,1969,3,369
855,1969,4,672
856,1969,5,996
857,1969,6,1061
858,1969,7,481
859,1969,8,1558
860,1969,9,519
861,1969,10,545
862,1969,11,421
863,1969,12,722
864,1970,1,617
865,1970,2,930
866,1970,3,881
867,1970,4,659
868,1970,5,816
869,1970,6,863
870,1970,7,233
871,1970,8,860
872,1970,9,675
873,1970,10,1041
874,1970,11,512
875,1970,12,2627
876,1971,1,1042
877,1971,2,986
878,1971,3,533
879,1971,4,510
880,1971,5,660
881,1971,6,272
882,1971,7,70
883,1971,8,130
884,1971,9,783
885,1971,10,880
886,1971,11,689
887,1971,12,1877
888,1972,1,3876
889,1972,2,1349
890,1972,3,1420
891,1972,4,628
892,1972,5,1611
893,1972,6,836
894,1972,7,272
895,1972,8,812
896,1972,9,1411
897,1972,10,848
898,1972,11,471
899,1972,12,1049
900,1973,1,2312
901,1973,2,822
902,1973,3,599
903,1973,4,932
904,1973,5,265
905,1973,6,141
906,1973,7,808
907,1973,8,304
908,1973,9,2298
909,1973,10,668
910,1973,11,868
911,1973,12,1646
912,1974,1,893
913,1974,2,886
914,1974,3,1720
915,1974,4,1181
916,1974,5,533
917,1974,6,271
918,1974,7,14
919,1974,8,412
920,1974,9,369
921,1974,10,1031
922,1974,11,828
923,1974,12,622
924,1975,1,533
925,1975,2,2125
926,1975,3,1893
927,1975,4,610
928,1975,5,1214
929,1975,6,400
930,1975,7,571
931,1975,8,624
932,1975,9,586
933,1975,10,997
934,1975,11,1366
935,1975,12,836
936,1976,1,807
937,1976,2,1679
938,1976,3,2877
939,1976,4,628
940,1976,5,196
941,1976,6,335
942,1976,7,57
943,1976,8,995
944,1976,9,1740
945,1976,10,1822
946,1976,11,936
947,1976,12,1725
948,1977,1,226
949,1977,2,526
950,1977,3,710
951,1977,4,292
952,1977,5,947
953,1977,6,718
954,1977,7,672
955,1977,8,1118
956,1977,9,1413
957,1977,10,230
958,1977,11,822
959,1977,12,1775
960,1978,1,2636
961,1978,2,440
962,1978,3,602
963,1978,4,1146
964,1978,5,1086
965,1978,6,1075
966,1978,7,391
967,1978,8,1057
968,1978,9,318
969,1978,10,833
970,1978,11,1289
971,1978,12,1342
972,1979,1,748
973,1979,2,904
974,1979,3,1020
975,1979,4,397
976,1979,5,587
977,1979,6,592
978,1979,7,494
979,1979,8,87
980,1979,9,404
981,1979,10, 
982,1979,11,647
983,1979,12,1844
984,1980,1, 
985,1980,2, 
986,1980,3, 
987,1980,4, 
988,1980,5,1106
989,1980,6,633
990,1980,7,665
991,1980,8,126
992,1980,9,742
993,1980,10,531
994,1980,11,1201
995,1980,12,535
996,1981,1,870
997,1981,2,738
998,1981,3,244
999,1981,4,1718
1000,1981,5,564
1001,1981,6,388
1002,1981,7,448
1003,1981,8,1105
1004,1981,9,116
1005,1981,10,415
1006,1981,11,1006
1007,1981,12,622
1008,1982,1,435
1009,1982,2,1336
1010,1982,3,590
1011,1982,4,1102
1012,1982,5,106
1013,1982,6,443
1014,1982,7,483
1015,1982,8,858
1016,1982,9,274
1017,1982,10,1110
1018,1982,11,683
1019,1982,12,481
1020,1983,1,932
1021,1983,2,2441
1022,1983,3,301
1023,1983,4,612
1024,1983,5,514
1025,1983,6,215
1026,1983,7,927
1027,1983,8,964
1028,1983,9,466
1029,1983,10,451
1030,1983,11,1554
1031,1983,12,345
1032,1984,1,1020
1033,1984,2,996
1034,1984,3,1037
1035,1984,4,1125
1036,1984,5,1035
1037,1984,6,1130
1038,1984,7,1322
1039,1984,8,1200
1040,1984,9,1156
1041,1984,10,1009
1042,1984,11,956
1043,1984,12,1012
1044,1985,1,775
1045,1985,2,1397
1046,1985,3,461
1047,1985,4,389
1048,1985,5,622
1049,1985,6,119
1050,1985,7,284
1051,1985,8,832
1052,1985,9,168
1053,1985,10,650
1054,1985,11,1164
1055,1985,12,206
1056,1986,1,873
1057,1986,2,539
1058,1986,3,1071
1059,1986,4,1240
1060,1986,5,210
1061,1986,6,539
1062,1986,7,92
1063,1986,8,908
1064,1986,9,941
1065,1986,10,1000
1066,1986,11,511
1067,1986,12,615
1068,1987,1,3370
1069,1987,2,1159
1070,1987,3,851
1071,1987,4,886
1072,1987,5,1548
1073,1987,6,332
1074,1987,7,794
1075,1987,8,46
1076,1987,9,339
1077,1987,10,923
1078,1987,11,1200
1079,1987,12,1342
1080,1988,1,341
1081,1988,2,363
1082,1988,3,294
1083,1988,4,353
1084,1988,5,1302
1085,1988,6,514
1086,1988,7,164
1087,1988,8,446
1088,1988,9,417
1089,1988,10,624
1090,1988,11,1470
1091,1988,12,533
1092,1989,1,901
1093,1989,2,284
1094,1989,3,618
1095,1989,4,547
1096,1989,5,286
1097,1989,6,294
1098,1989,7,576
1099,1989,8,826
1100,1989,9,1197
1101,1989,10,1205
1102,1989,11,1003
1103,1989,12,1460
1104,1990,1,467
1105,1990,2,659
1106,1990,3,570
1107,1990,4,619
1108,1990,5,297
1109,1990,6,319
1110,1990,7,655
1111,1990,8,575
1112,1990,9,1253
1113,1990,10,960
1114,1990,11,1935
1115,1990,12,754
1116,1991,1,1196
1117,1991,2,935
1118,1991,3,767
1119,1991,4,207
1120,1991,5,1746
1121,1991,6,0
1122,1991,7,488
1123,1991,8,694
1124,1991,9,502
1125,1991,10,1388
1126,1991,11,296
1127,1991,12,2325
1128,1992,1,2599
1129,1992,2,1213
1130,1992,3,831
1131,1992,4,478
1132,1992,5,728
1133,1992,6,550
1134,1992,7,240
1135,1992,8,242
1136,1992,9,714
1137,1992,10,874
1138,1992,11,671
1139,1992,12,637
1140,1993,1,705
1141,1993,2,1787
1142,1993,3,1420
1143,1993,4,499
1144,1993,5,303
1145,1993,6,107
1146,1993,7,31
1147,1993,8,1191
1148,1993,9,1263
1149,1993,10,958
1150,1993,11,1447
1151,1993,12,490
1152,1994,1,645
1153,1994,2,734
1154,1994,3,388
1155,1994,4,394
1156,1994,5,548
1157,1994,6,82
1158,1994,7,189
1159,1994,8,1304
1160,1994,9,467
1161,1994,10,437
1162,1994,11,540
1163,1994,12,350
1164,1995,1,405
1165,1995,2,204
1166,1995,3,409
1167,1995,4,140
1168,1995,5,447
1169,1995,6,642
1170,1995,7,207
1171,1995,8,627
1172,1995,9,1025
1173,1995,10,455
1174,1995,11,819
1175,1995,12,1153
1176,1996,1,1670
1177,1996,2,1626
1178,1996,3,1912
1179,1996,4,266
1180,1996,5,276
1181,1996,6,269
1182,1996,7,719
1183,1996,8,671
1184,1996,9,2348
1185,1996,10,305
1186,1996,11,683
1187,1996,12,1509
1188,1997,1,1591
1189,1997,2,905
1190,1997,3,202
1191,1997,4,1702
1192,1997,5,372
1193,1997,6,75
1194,1997,7,739
1195,1997,8,764
1196,1997,9,1307
1197,1997,10,872
1198,1997,11,808
1199,1997,12,1136
1200,1998,1,604
1201,1998,2,845
1202,1998,3,1062
1203,1998,4,882
1204,1998,5,490
1205,1998,6,191
1206,1998,7,153
1207,1998,8,554
1208,1998,9,124
1209,1998,10,305
1210,1998,11,731
1211,1998,12,506
1212,1999,1,783
1213,1999,2,693
1214,1999,3,120
1215,1999,4,422
1216,1999,5,592
1217,1999,6,983
1218,1999,7,38
1219,1999,8,1363
1220,1999,9,331
1221,1999,10,654
1222,1999,11,966
1223,1999,12,242
1224,2000,1,1260
1225,2000,2,552
1226,2000,3,1796
1227,2000,4,661
1228,2000,5,895
1229,2000,6,94
1230,2000,7,374
1231,2000,8,416
1232,2000,9,1181
1233,2000,10,367
1234,2000,11,361
1235,2000,12,222
1236,2001,1,933
1237,2001,2,1527
1238,2001,3,759
1239,2001,4,422
1240,2001,5,408
1241,2001,6,604
1242,2001,7,135
1243,2001,8,245
1244,2001,9,998
1245,2001,10,284
1246,2001,11,2132
1247,2001,12,2143
1248,2002,1,971
1249,2002,2,756
1250,2002,3,959
1251,2002,4,594
1252,2002,5,498
1253,2002,6,846
1254,2002,7,529
1255,2002,8,668
1256,2002,9,1641
1257,2002,10,1123
1258,2002,11,860
1259,2002,12,1178
1260,2003,1,995
1261,2003,2,1149
1262,2003,3,1369
1263,2003,4,1121
1264,2003,5,767
1265,2003,6,152
1266,2003,7,72
1267,2003,8,213
1268,2003,9,256
1269,2003,10,953
1270,2003,11,759
1271,2003,12,580
1272,2004,1,434
1273,2004,2,1104
1274,2004,3,1607
1275,2004,4,369
1276,2004,5,443
1277,2004,6,112
1278,2004,7,1195
1279,2004,8,452
1280,2004,9,902
1281,2004,10,434
1282,2004,11,1149
1283,2004,12,278
1284,2005,1,2421
1285,2005,2,1146
1286,2005,3,1090
1287,2005,4,552
1288,2005,5,102
1289,2005,6,480
1290,2005,7,1304
1291,2005,8,869
1292,2005,9,93
1293,2005,10,270
1294,2005,11,916
1295,2005,12,1623
1296,2006,1,1198
1297,2006,2,526
1298,2006,3,700
1299,2006,4,394
1300,2006,5,191
1301,2006,6,445
1302,2006,7,496
1303,2006,8,816
1304,2006,9,618
1305,2006,10,222
1306,2006,11,356
1307,2006,12,1441
1308,2007,1,595
1309,2007,2,201
1310,2007,3,910
1311,2007,4,1207
1312,2007,5,94
1313,2007,6,306
1314,2007,7,219
1315,2007,8,351
1316,2007,9,883
1317,2007,10,734
1318,2007,11,1462
1319,2007,12,1437
1320,2008,1, 
1321,2008,2, 
1322,2008,3, 
1323,2008,4,164
1324,2008,5,1086
1325,2008,6,99
1326,2008,7,591
1327,2008,8,220
1328,2008,9,1428
1329,2008,10,439
1330,2008,11,711
1331,2008,12,1430
1332,2009,1,731
1333,2009,2,748
1334,2009,3,1316
1335,2009,4,1443
1336,2009,5,741
1337,2009,6,166
1338,2009,7,647
1339,2009,8,175
1340,2009,9,412
1341,2009,10,782
1342,2009,11,253
1343,2009,12,418
1344,2010,1,756
1345,2010,2,305
1346,2010,3,1284
1347,2010,4,344
1348,2010,5,115
1349,2010,6,265
1350,2010,7,56
1351,2010,8,309
1352,2010,9,1316
1353,2010,10,1179
1354,2010,11,94
1355,2010,12,224
1356,2011,1,792
1357,2011,2,1042
1358,2011,3,349
1359,2011,4,1219
1360,2011,5,313
1361,2011,6,52
1362,2011,7,328
1363,2011,8,670
1364,2011,9,569
1365,2011,10,356
1366,2011,11,1092
1367,2011,12,536
1368,2012,1,790
1369,2012,2,659
1370,2012,3,1171
1371,2012,4,277
1372,2012,5,336
1373,2012,6,0
1374,2012,7,14
1375,2012,8,428
1376,2012,9,304
1377,2012,10,677
1378,2012,11,266
1379,2012,12,1211
1380,2013,1, 
1381,2013,2,1559
1382,2013,3,999
1383,2013,4,238
1384,2013,5,727
1385,2013,6, 
1386,2013,7,229
1387,2013,8,387
1388,2013,9,380
1389,2013,10,822
1390,2013,11,908
1391,2013,12, 
