,year,5,6,7,8,9,10,11,12,1,2,3,4
0,1959.0,4.117117117117117,5.168367346938775,4.468354430379747,5.711934156378601,5.488479262672811,5.0606060606060606,4.698924731182796,3.903669724770642,3.103896103896104,4.53551912568306,5.251428571428572,2.650655021834061
1,1960.0,4.543778801843318,4.028169014084507,3.673076923076923,5.459915611814346,6.032558139534884,6.451776649746193,4.09478672985782,4.534653465346534,4.717821782178218,3.7180851063829783,5.195454545454545,4.95945945945946
2,1961.0,4.053811659192825,4.203125,4.441964285714286,4.187772925764192,5.748917748917749,4.016528925619835,5.523605150214593,5.435233160621761,6.013333333333334,4.3297297297297295,4.506607929515418,3.381578947368421
3,1962.0,5.533632286995516,5.6593886462882095,3.545064377682404,5.785714285714286,5.63013698630137,5.584158415841584,5.341121495327103,3.20814479638009,5.052884615384615,4.93,3.0041152263374484,4.497872340425532
4,1963.0,4.389380530973451,4.962790697674419,4.506550218340611,5.333333333333333,4.330472103004292,4.289795918367347,4.19634703196347,4.574561403508772,3.696356275303644,3.3513513513513518,5.049107142857143,4.302222222222222
5,1964.0,6.267942583732057,5.114285714285714,5.330396475770925,4.672897196261682,5.273170731707317,6.060185185185185,4.211206896551724,4.716157205240175,4.991561181434599,5.43778801843318,5.554112554112554,4.133047210300429
6,1965.0,5.1931330472103,4.130841121495327,4.776699029126213,5.271551724137931,4.258620689655173,5.641025641025641,5.396396396396397,4.716216216216216,4.465811965811966,4.606334841628959,4.376518218623482,6.367441860465116
7,1966.0,3.799126637554586,6.04739336492891,4.897435897435898,6.02803738317757,4.459574468085107,6.303571428571429,2.6582278481012658,3.6473029045643153,3.20704845814978,3.871428571428571,4.630901287553648,5.182692307692308
8,1967.0,3.958115183246073,3.930107526881721,5.046948356807512,4.118942731277533,3.700854700854701,3.6709401709401703,4.733905579399142,4.412621359223301,3.732510288065844,5.25615763546798,2.9300411522633745,4.111627906976744
9,1968.0,3.740088105726872,4.533018867924528,3.482051282051282,4.8708133971291865,4.830434782608696,4.468619246861925,4.420814479638009,4.573991031390134,4.042918454935623,4.197368421052632,3.76890756302521,4.672566371681416
10,1969.0,4.008849557522124,4.11219512195122,3.4954128440366974,4.092511013215859,5.6422018348623855,3.4177215189873418,5.445454545454545,3.708154506437768,3.506437768240344,3.415525114155251,3.3187772925764194,4.661458333333333
11,1970.0,4.357843137254902,6.613065326633166,5.349775784753363,6.3125,4.64,3.905579399141631,3.911111111111111,4.84433962264151,5.955665024630542,4.135,4.30379746835443,4.945
12,1971.0,6.110132158590308,3.6864406779661016,4.234782608695652,4.352173913043479,3.900900900900901,4.673640167364017,4.366812227074236,4.293859649122807,3.921658986175115,5.264705882352941,4.906779661016949,4.027149321266968
13,1972.0,5.92,4.654545454545454,4.04932735426009,4.026086956521739,4.045454545454546,4.625,3.9779735682819375,5.792270531400966,6.155339805825243,5.599078341013825,4.952153110047847,4.433789954337899
14,1973.0,5.8994708994709,6.463917525773196,4.934210526315789,5.168141592920354,4.688888888888889,4.674107142857143,4.599056603773585,4.936651583710408,5.732673267326732,4.276497695852535,4.4396135265700485,3.74468085106383
15,1974.0,4.79047619047619,5.804545454545455,4.419811320754717,4.205020920502092,4.783185840707965,4.036885245901639,3.095833333333333,4.05,5.953367875647668,4.231884057971015,4.6968325791855206,3.851528384279476
16,1975.0,4.439461883408072,5.03,4.1909090909090905,4.727272727272728,4.748917748917749,4.606194690265487,5.848623853211009,4.560344827586207,2.915254237288136,5.44976076555024,5.089743589743589,3.756637168141593
17,1976.0,4.52991452991453,4.603603603603603,4.136170212765958,3.888392857142857,3.969565217391304,4.502057613168724,5.557603686635945,3.4814814814814814,4.173728813559322,5.32579185520362,5.949238578680203,4.783549783549783
18,1977.0,4.954356846473029,5.3681592039801,3.9707112970711296,4.812227074235808,4.868085106382979,6.754310344827586,4.960869565217391,3.778688524590164,3.8612244897959194,3.8392857142857135,4.872427983539095,2.189873417721519
19,1978.0,4.733050847457627,4.68859649122807,4.527522935779817,6.366666666666666,4.346320346320346,5.942222222222222,4.087866108786611,6.230088495575221,4.979423868312757,3.940366972477064,4.348739495798319,4.410377358490566
20,1979.0,5.381742738589212,5.200934579439252,4.109523809523809,4.070422535211268,4.872340425531915,4.987755102040817,4.235294117647059,4.732510288065844,3.966804979253112,5.416289592760181,4.665271966527197,4.091304347826087
21,1980.0,3.598086124401914,5.343434343434343,4.074418604651163,3.5454545454545454,4.547085201793722,5.713592233009709,5.041095890410959,5.311475409836065,4.68936170212766,4.865116279069768,5.661971830985915,5.253218884120171
