,year,month,wind
198,1974,7,21.93738902
199,1974,8,22.25162081
200,1974,9,33.50032051
201,1974,10,46.1016053
202,1974,11,44.68529874
203,1974,12,40.40613799
204,1975,1,53.55934267
205,1975,2,63.45561027
206,1975,3,50.87768817
207,1975,4,37.36912879
208,1975,5,37.87965795
209,1975,6,33.56403509
210,1975,7,30.43372203
211,1975,8,31.12938459
212,1975,9,30.6359543
213,1975,10,36.13156682
214,1975,11,47.06924399
215,1975,12,58.86706417
216,1976,1,48.46020012
217,1976,2,82.6137593
218,1976,3,63.23989899
219,1976,4,36.28187893
220,1976,5,21.72247553
221,1976,6,30.73125
222,1976,7,23.62184135
223,1976,8,32.79072581
224,1976,9,36.57652027
225,1976,10,44.31911604
226,1976,11,44.43343069
227,1976,12,45.19947334
228,1977,1,38.3620479
229,1977,2,42.39892857
230,1977,3,24.46204498
231,1977,4,23.40629045
232,1977,5,31.76803418
233,1977,6,23.41339286
234,1977,7,23.71826867
235,1977,8,33.6395048
236,1977,9,30.41544118
237,1977,10,16.21675972
238,1977,11,34.94137931
239,1977,12,55.92958764
240,1978,1,57.20047335
241,1978,2,19.76396747
242,1978,3,31.22489349
243,1978,4,40.37853774
244,1978,5,26.81633246
245,1978,6,23.91779279
246,1978,7,18.02089443
247,1978,8,34.69362306
248,1978,9,31.23824257
249,1978,10,41.26897533
250,1978,11,38.96981293
251,1978,12,52.83188586
252,1979,1,36.81071946
253,1979,2,37.18266753
254,1979,3,50.95065789
255,1979,4,40.5952381
256,1979,5,20.93317972
257,1979,6,28.65158046
258,1979,7,20.94399642
259,1979,8,16.21440661
260,1979,9,27.69575613
261,1979,10,40.09195402
262,1979,11,32.9669244
263,1979,12,50.8805668
264,1980,1,53.04462288
265,1980,2,39.27804648
266,1980,3,28.69819397
267,1980,4,35.52988982
268,1980,5,25.33010013
269,1980,6,19.79899267
270,1980,7,18.80208333
271,1980,8,14.45666599
272,1980,9,20.00222492
273,1980,10,32.70723931
274,1980,11,39.23277683
275,1980,12,41.9169684
276,1981,1,46.40453114
277,1981,2,41.83658638
278,1981,3,19.55490074
279,1981,4,43.59543011
280,1981,5,19.79829381
281,1981,6,22.32165272
282,1981,7,21.60877262
283,1981,8,30.53209994
284,1981,9,26.00058487
285,1981,10,19.82728495
286,1981,11,43.31736402
287,1981,12,33.54540024
288,1982,1,32.11693548
289,1982,2,58.29117063
290,1982,3,40.25940206
291,1982,4,38.04197995
292,1982,5,19.33768146
293,1982,6,22.65829847
294,1982,7,25.44227504
295,1982,8,39.76134016
296,1982,9,26.43615873
297,1982,10,41.28782503
298,1982,11,45.01094188
299,1982,12,62.82746161
300,1983,1,42.01086957
301,1983,2,32.33692386
302,1983,3,27.16186253
303,1983,4,25.91848706
304,1983,5,21.5935404
305,1983,6,28.50063156
306,1983,7,28.20221027
307,1983,8,23.11386329
308,1983,9,36.85244845
309,1983,10,29.8305637
310,1983,11,35.06183176
311,1983,12,33.03114649
312,1984,1,55.80708284
313,1984,2,54.26939655
314,1984,3,49.17833578
315,1984,4,47.2748243
316,1984,5,43.68828892
317,1984,6,31.39468537
318,1984,7,21.72129848
319,1984,8,32.91709798
320,1984,9,44.12600211
321,1984,10,50.68017827
322,1984,11,43.12739198
323,1984,12,74.01284349
324,1985,1,35.90053763
325,1985,2,33.50545635
326,1985,3,46.11491935
327,1985,4,31.79846583
328,1985,5,37.99583333
329,1985,6,23.38164894
330,1985,7,27.59316392
331,1985,8,26.83330645
332,1985,9,22.67847222
333,1985,10,50.32944288
334,1985,11,51.47117973
335,1985,12,44.60068302
336,1986,1,70.11028973
337,1986,2,56.24107143
338,1986,3,48.66404622
339,1986,4,51.27431275
340,1986,5,23.28523685
341,1986,6,32.93264605
342,1986,7,12.86999701
343,1986,8,32.6534413
344,1986,9,40.71792929
345,1986,10,37.4908871
346,1986,11,39.78014706
347,1986,12,63.27994832
348,1987,1,64.54862903
349,1987,2,50.45260141
350,1987,3,60.820779
351,1987,4,48.16827957
352,1987,5,38.4502551
353,1987,6,23.51831657
354,1987,7,23.14782175
355,1987,8,16.07789855
356,1987,9,31.07199313
357,1987,10,27.20228495
358,1987,11,53.92291667
359,1987,12,50.12128608
360,1988,1,59.19354839
361,1988,2,56.41208791
362,1988,3,28.66316096
363,1988,4,24.90219072
364,1988,5,40.14708254
365,1988,6,24.34236111
366,1988,7,27.32398317
367,1988,8,25.42826332
368,1988,9,26.1014881
369,1988,10,29.89425751
370,1988,11,45.11773088
371,1988,12,54.44953277
372,1989,1,48.938399
373,1989,2,47.99137435
374,1989,3,44.58018293
375,1989,4,41.71835774
376,1989,5,38.53669355
377,1989,6,5.939583333
378,1989,7,34.83739481
379,1989,8,22.94349315
380,1989,9,38.15105833
381,1989,10,12.82258065
382,1989,11,20.39166667
383,1989,12,25.54435484
384,1990,1,15.70040486
385,1990,2,15.85585586
386,1990,3,20.67611336
387,1990,4,23.5625
388,1990,5,9.669354839
389,1990,6,17.55882353
390,1990,7,12.32258065
391,1990,8,32.25740469
392,1990,9,36.25528751
393,1990,10,43.41354698
394,1990,11,51.73414855
395,1990,12,65.01987327
396,1991,1,64.28341887
397,1991,2,85.91517857
398,1991,3,47.82153281
399,1991,4,32.42716362
400,1991,5,9.923387097
401,1991,6,13.45
402,1991,7,13.71659919
403,1991,8,19.30769231
404,1991,9,12.41176471
405,1991,10,19.16666667
406,1991,11,26.49790795
407,1991,12,28.39271255
408,1992,1,25.1733871
409,1992,2,36.96982759
410,1992,3,21.28861789
411,1992,4,17.67782427
412,1992,5,15.0766129
413,1992,6,20.7605042
414,1992,7,10.80161943
415,1992,8,13.59756098
416,1992,9,11.73109244
417,1992,10,22.07692308
418,1992,11,28.41176471
419,1992,12,28.91935484
420,1993,1,29.04435484
421,1993,2,41.26785714
422,1993,3,28.84274194
423,1993,4,21.20920502
424,1993,5,12.19838057
425,1993,6,15.30508475
426,1993,7,12.55648536
427,1993,8,17.18565401
428,1993,9,17.14893617
429,1993,10,17.61290323
430,1993,11,39.19166667
431,1993,12,29.1733871
432,1994,1,22.84615385
433,1994,2,30.97321429
434,1994,3,22.68548387
435,1994,4,19.2125
436,1994,5,13.19354839
437,1994,6,17.71666667
438,1994,7,15.20564516
439,1994,8,14.09274194
440,1994,9,18.18333333
441,1994,10,13.83064516
442,1994,11,21.1
443,1994,12,22.0483871
444,1995,1,19.22633745
445,1995,2,26.87946429
446,1995,3,33.68145161
447,1995,4,21.28389831
448,1995,5,16.09274194
449,1995,6,18.70416667
450,1995,7,17.35080645
451,1995,8,18.012
452,1995,9,36.62605042
453,1995,10,16.18951613
454,1995,11,10.33333333
455,1995,12,21.97983871
456,1996,1,28.25403226
457,1996,2,42.34482759
458,1996,3,30.06072874
459,1996,4,13
460,1996,5,13.77822581
461,1996,6,14.72083333
462,1996,7,20.89300412
463,1996,8,13.31174089
464,1996,9,19.23706897
465,1996,10,31.29554656
466,1996,11,33.0875
467,1996,12,23.22177419
468,1997,1,36.99193548
469,1997,2,25.55909091
470,1997,3,31.56451613
471,1997,4,15.45
472,1997,5,9.629032258
473,1997,6,17.9
474,1997,7,15.47773279
475,1997,8,18.75806452
476,1997,9,20.9625
477,1997,10,14.93548387
478,1997,11,23.85416667
479,1997,12,22.95564516
480,1998,1,27.83805668
481,1998,2,41.36607143
482,1998,3,42.88709677
483,1998,4,21.98333333
484,1998,5,17.22177419
485,1998,6,16.27916667
486,1998,7,14.63709677
487,1998,8,13.70445344
488,1998,9,14.4625
489,1998,10,19.14919355
490,1998,11,28.8375
491,1998,12,28.83467742
492,1999,1,28.66532258
493,1999,2,39.87946429
494,1999,3,17.64112903
495,1999,4,14.9874477
496,1999,5,20.29554656
497,1999,6,19.86192469
498,1999,7,15.61382114
499,1999,8,17.26209677
500,1999,9,18.59832636
501,1999,10,23.04453441
502,1999,11,36.53389831
503,1999,12,28.21138211
504,2000,1,26.6194332
505,2000,2,26.21145374
506,2000,3,33.52439024
507,2000,4,25.08810573
508,2000,5,19.99578059
509,2000,6,17.90416667
510,2000,7,23.72874494
511,2000,8,13.90833333
512,2000,9,23.69787234
513,2000,10,19.45041322
514,2000,11,39.34897541
515,2000,12,34.21744146
516,2001,1,55.91264824
517,2001,2,56.4229251
518,2001,3,37.9013778
519,2001,4,35.83552892
520,2001,5,32.47672478
521,2001,6,34.82561553
522,2001,7,28.02374411
523,2001,8,25.82399888
524,2001,9,41.91463429
525,2001,10,28.2689525
526,2001,11,60.16998239
527,2001,12,42.1859944
528,2002,1,70.44945875
529,2002,2,52.20315847
530,2002,3,49.67016575
531,2002,4,36.62672839
532,2002,5,34.26770187
533,2002,6,31.80421727
534,2002,7,23.54659842
535,2002,8,15.62882096
536,2002,9,42.85090353
537,2002,10,38.98008032
538,2002,11,48.76698204
539,2002,12,49.78443751
540,2003,1,52.46429599
541,2003,2,56.54631382
542,2003,3,48.2400634
543,2003,4,57.52121228
544,2003,5,26.56944653
545,2003,6,21.43359988
546,2003,7,25.3422865
547,2003,8,18.52871495
548,2003,9,33.83345724
549,2003,10,43.3454948
550,2003,11,39.04650788
551,2003,12,41.65821222
552,2004,1,36.1949077
553,2004,2,40.94295089
554,2004,3,56.66478409
555,2004,4,31.89640989
556,2004,5,35.80964543
557,2004,6,26.3807256
558,2004,7,28.84897959
559,2004,8,23.25961246
560,2004,9,30.66389306
561,2004,10,25.01999953
562,2004,11,43.04700855
563,2004,12,48.06182101
564,2005,1,47.67091837
565,2005,2,48.53480803
566,2005,3,43.73667457
567,2005,4,38.83346136
568,2005,5,27.61924119
569,2005,6,33.41319911
570,2005,7,27.47509519
571,2005,8,30.29418282
572,2005,9,26.26234614
573,2005,10,34.21932741
574,2005,11,44.75942833
575,2005,12,51.09278655
576,2006,1,52.26305756
577,2006,2,40.81265778
578,2006,3,37.52743902
579,2006,4,32.36587661
580,2006,5,27.53996852
581,2006,6,29.72021911
582,2006,7,29.76346444
583,2006,8,27.36246612
584,2006,9,32.48275945
585,2006,10,24.47925758
586,2006,11,27.58630528
587,2006,12,33.22191401
588,2007,1,32.76876877
589,2007,2,26.83081571
590,2007,3,34.14672391
591,2007,4,47.87618866
592,2007,5,24.20955806
593,2007,6,31.91326587
594,2007,7,21.20021246
595,2007,8,25.61502296
596,2007,9,34.74288049
597,2007,10,38.29914314
598,2007,11,58.86953704
599,2007,12,47.00003826
600,2008,1,44.42897687
601,2008,2,43.91047025
602,2008,3,42.64639486
603,2008,4,32.04433436
604,2008,5,31.88891507
605,2008,7,25.58532254
606,2008,8,27.0269179
607,2008,8,26.07674398
608,2008,9,38.21814947
609,2008,10,39.66658858
610,2008,11,55.98975862
611,2008,12,53.21531269
612,2009,1,50.96245358
613,2009,2,41.04514916
614,2009,3,45.52372048
615,2009,4,43.54787851
616,2009,5,33.53262243
617,2009,6,28.38343393
618,2009,7,22.91405641
619,2009,8,24.99587153
620,2009,9,34.09235986
621,2009,10,36.8605832
622,2009,11,38.06855609
623,2009,12,46.84088363
624,2010,1,43.08236448
625,2010,2,43.59423631
626,2010,3,46.87650276
627,2010,4,26.11477987
628,2010,5,31.22859301
629,2010,6,35.89018863
630,2010,7,23.79420519
631,2010,8,27.12811381
632,2010,9,35.35216353
633,2010,10,36.38129926
634,2010,11,24.10158612
635,2010,12,36.91037668
636,2011,1,34.63708093
637,2011,2,54.7705977
638,2011,3,46.96259365
639,2011,4,50.37202531
640,2011,5,25.9260481
641,2011,6,25.33076542
642,2011,7,29.85132073
643,2011,8,20.76508526
644,2011,9,27.75173655
645,2011,10,29.42755744
646,2011,11,42.86939624
647,2011,12,39.87809357
648,2012,1,52.9803879
649,2012,2,49.78862692
650,2012,3,45.88890107
651,2012,4,39.73917625
652,2012,5,23.84456174
653,2012,6,25.12458117
654,2012,6,26.37433683
655,2012,7,25.70497312
656,2012,8,29.60065178
657,2012,9,39.00056142
658,2012,10,39.89430548
659,2012,12,52.20974394
660,2013,1,63.89947809
661,2013,2,48.76798978
662,2013,3,41.24795533
663,2013,4,36.18261535
664,2013,5,38.5062692
665,2013,6,31.68741523
666,2013,7,24.06121951
667,2013,8,35.81854839
668,2013,9,39.04237288
669,2013,10,35.97411444
670,2013,11,58.03955696
