,year,month,wind
352,1987,8,30.403225806451612
353,1987,9,31.84937238493724
354,1987,10,33.70161290322581
355,1987,11,30.129166666666666
356,1987,12,48.270161290322584
357,1988,1,52.417004048582996
358,1988,2,24.98701298701299
359,1988,3,39.473684210526315
360,1988,4,44.57083333333333
361,1988,5,35.42741935483871
362,1988,6,49.4125
363,1988,7,30.700404858299596
364,1988,8,31.615384615384617
365,1988,9,35.29831932773109
366,1988,10,42.64754098360656
367,1988,11,49.41422594142259
368,1988,12,49.32793522267207
369,1989,1,42.91902834008097
370,1989,2,51.107142857142854
371,1989,3,36.221774193548384
372,1989,4,26.9375
373,1989,5,36.55241935483871
374,1989,6,31.744769874476987
375,1989,7,32.44758064516129
376,1989,8,22.237903225806452
377,1989,9,57.82426778242678
378,1989,10,42.875
379,1989,11,55.2
380,1989,12,48.57258064516129
381,1990,1,55.7246963562753
382,1990,2,40.35267857142857
383,1990,3,66.0
384,1990,4,49.2625
385,1990,5,46.060483870967744
386,1990,6,26.958333333333332
387,1990,7,26.052419354838708
388,1990,8,36.36290322580645
389,1990,9,56.795833333333334
390,1990,10,46.36693548387097
391,1990,11,31.116666666666667
392,1990,12,80.16129032258064
393,1991,1,47.08064516129032
394,1991,2,28.982062780269057
395,1991,3,41.443548387096776
396,1991,4,38.125
397,1991,5,26.116935483870968
398,1991,6,33.59166666666667
399,1991,7,44.50403225806452
400,1991,8,43.54838709677419
401,1991,9,53.37916666666667
402,1991,10,51.74596774193548
403,1991,11,60.84166666666667
404,1991,12,52.685483870967744
405,1992,1,67.11693548387096
406,1992,2,61.935064935064936
407,1992,3,42.91093117408907
408,1992,4,53.141666666666666
409,1992,5,43.7246963562753
410,1992,6,53.7125
411,1992,7,35.92741935483871
412,1992,8,32.91497975708502
413,1992,9,38.670833333333334
414,1992,10,42.556451612903224
415,1992,11,60.225
416,1992,12,62.28629032258065
417,1993,1,51.645161290322584
418,1993,2,59.982142857142854
419,1993,3,60.12096774193548
420,1993,4,30.427966101694917
421,1993,5,42.04435483870968
422,1993,6,29.254166666666666
423,1993,7,29.673387096774192
424,1993,8,41.903225806451616
425,1993,9,29.1375
426,1993,10,45.34274193548387
427,1993,11,53.3125
428,1993,12,68.9758064516129
429,1994,1,64.53629032258064
430,1994,2,50.486607142857146
431,1994,3,54.57661290322581
432,1994,4,38.725
433,1994,5,30.306451612903224
434,1994,6,35.02916666666667
435,1994,7,29.927419354838708
436,1994,8,35.40725806451613
437,1994,9,32.604166666666664
438,1994,10,54.25403225806452
439,1994,11,39.05
440,1994,12,52.689516129032256
441,1995,1,66.2672064777328
442,1995,2,32.129464285714285
443,1995,3,50.564516129032256
444,1995,4,52.50416666666667
445,1995,5,31.56048387096774
446,1995,6,33.979166666666664
447,1995,7,37.935483870967744
448,1995,8,33.63709677419355
449,1995,9,42.075
450,1995,10,38.641129032258064
451,1995,11,36.0375
452,1995,12,35.98790322580645
453,1996,1,38.75806451612903
454,1996,2,45.14655172413793
455,1996,3,58.86234817813765
456,1996,4,29.908333333333335
457,1996,5,28.669354838709676
458,1996,6,32.46666666666667
459,1996,7,33.12096774193548
460,1996,8,32.146964856230035
461,1996,9,41.713091922005574
462,1996,10,59.940780619111706
463,1996,11,65.12638888888888
464,1996,12,25.772543741588155
465,1997,1,51.62096774193548
466,1997,2,45.03725782414307
467,1997,3,40.325268817204304
468,1997,4,61.831944444444446
469,1997,5,26.251344086021504
470,1997,6,37.719054242002784
471,1997,7,34.208333333333336
472,1997,8,43.806451612903224
473,1997,9,51.92777777777778
474,1997,10,50.63795423956931
475,1997,11,42.39393939393939
476,1997,12,42.89636608344549
477,1998,1,44.26209677419355
478,1998,2,62.63690476190476
479,1998,3,70.18145161290323
480,1998,4,35.52777777777778
481,1998,5,32.88306451612903
482,1998,6,29.444444444444443
483,1998,7,32.340080971659916
484,1998,8,28.959623149394346
485,1998,9,26.133333333333333
486,1998,10,54.77358490566038
487,1998,11,52.305980528511824
488,1998,12,48.71236559139785
489,1999,1,48.721774193548384
490,1999,2,62.845007451564825
491,1999,3,48.25672043010753
492,1999,4,40.43472222222222
493,1999,5,48.63391655450875
494,1999,6,35.63838664812239
495,1999,7,36.25403225806452
496,1999,8,30.71505376344086
497,1999,9,44.68316831683168
498,1999,10,35.51209677419355
499,1999,11,80.81363004172462
500,1999,12,47.70161290322581
501,2000,1,65.37096774193549
502,2000,2,56.98237885462555
503,2000,3,57.82304526748971
504,2000,4,24.25531914893617
505,2000,5,37.526881720430104
506,2000,6,29.85
507,2000,7,42.08870967741935
508,2000,8,30.597345132743364
509,2000,9,30.48945147679325
510,2000,10,43.04032258064516
511,2000,11,27.61864406779661
512,2000,12,40.874493927125506
513,2001,1,44.19747899159664
514,2001,2,53.81222056631893
515,2001,3,30.045833333333334
516,2001,4,25.554166666666667
517,2001,5,33.91263440860215
518,2001,6,43.74755927475593
519,2001,7,37.98115746971736
520,2001,8,32.0902394106814
521,2001,9,45.516039051603904
522,2001,10,42.19505494505494
523,2001,11,72.74094707520891
524,2001,12,67.53297442799462
525,2002,1,47.648721399730825
526,2002,2,70.4389880952381
527,2002,3,44.130551816958274
528,2002,4,47.40138888888889
529,2002,5,32.44086021505376
530,2002,6,32.59861111111111
531,2002,7,31.024193548387096
532,2002,8,32.571236559139784
533,2002,9,43.270833333333336
534,2002,10,34.28225806451613
535,2002,11,30.877777777777776
536,2002,12,49.04032258064516
537,2003,1,48.08870967741935
538,2003,2,52.711309523809526
539,2003,3,52.13306451612903
540,2003,4,31.351388888888888
541,2003,5,28.331989247311828
542,2003,6,29.92489568845619
543,2003,7,35.13172043010753
544,2003,8,29.684636118598384
545,2003,9,39.263888888888886
546,2003,10,53.68279569892473
547,2003,11,42.37222222222222
548,2003,12,33.965053763440864
549,2004,1,58.00672043010753
550,2004,2,45.1468023255814
551,2004,3,47.02435723951285
552,2004,4,70.65694444444445
553,2004,5,40.946236559139784
554,2004,6,32.35664335664335
555,2004,7,28.35483870967742
556,2004,8,28.322580645161292
557,2004,9,32.548611111111114
558,2004,10,36.42204301075269
559,2004,11,43.03194444444444
560,2004,12,82.58625336927224
561,2005,1,77.55376344086021
562,2005,2,75.18154761904762
563,2005,3,40.806451612903224
564,2005,4,40.047222222222224
565,2005,5,47.04032258064516
566,2005,6,33.24162011173184
567,2005,7,37.4744623655914
568,2005,8,32.26116373477672
569,2005,9,39.72423398328691
570,2005,10,40.61424731182796
571,2005,11,46.6125
572,2005,12,58.00268817204301
573,2006,1,79.5510752688172
574,2006,2,43.95324283559577
575,2006,3,51.19073569482289
576,2006,4,79.11723163841808
577,2006,5,36.18378378378378
578,2006,6,29.575842696629213
579,2006,7,28.982191780821918
580,2006,8,41.156726768377254
581,2006,9,32.88611111111111
582,2006,10,40.40675675675676
583,2006,11,71.09027777777777
584,2006,12,41.07402422611036
585,2007,1,61.581989247311824
586,2007,2,44.00149031296572
587,2007,3,47.469086021505376
588,2007,4,50.166666666666664
589,2007,5,25.036684782608695
590,2007,6,26.82777777777778
591,2007,7,23.59864864864865
592,2007,8,32.72837837837838
593,2007,9,34.02288984263233
594,2007,10,68.15053763440861
595,2007,11,68.2611111111111
596,2007,12,44.350806451612904
597,2008,1,37.556451612903224
598,2008,2,88.09482758620689
599,2008,3,31.91346153846154
600,2008,4,23.293865905848786
601,2008,5,32.008075370121134
602,2008,6,35.7
603,2008,7,34.7111416781293
604,2008,8,35.62231182795699
605,2008,9,43.94358251057828
606,2008,10,52.501385041551245
607,2008,11,58.72871572871573
608,2008,12,57.3497191011236
609,2009,1,38.05742296918768
610,2009,2,33.74029850746269
611,2009,3,37.34274193548387
612,2009,4,23.675
613,2009,5,32.252454417952315
614,2009,6,32.33988764044944
615,2009,7,35.400564174894214
616,2009,8,26.605156037991858
617,2009,9,55.5260736196319
618,2009,10,50.497297297297294
619,2009,11,46.00990099009901
620,2009,12,59.28378378378378
621,2010,1,34.77235772357724
622,2010,2,26.117557251908398
623,2010,3,42.92328398384926
624,2010,4,33.91782729805014
625,2010,5,48.1688500727802
626,2010,6,25.410493827160494
627,2010,7,31.232227488151658
628,2010,8,30.35007173601148
629,2010,9,24.200305810397552
630,2010,10,50.81426448736998
631,2010,11,32.00924499229584
632,2010,12,52.09130434782609
633,2011,1,48.86970172684458
634,2011,2,49.861157024793386
635,2011,3,64.85714285714286
636,2011,4,46.48692810457516
637,2011,5,37.60213414634146
638,2011,6,29.484944532488115
639,2011,7,29.419939577039276
640,2011,8,27.7891654465593
641,2011,9,30.079632465543646
642,2011,10,62.825892857142854
643,2011,11,37.900763358778626
644,2011,12,62.7781512605042
645,2012,1,56.31070889894419
646,2012,2,64.7344
647,2012,3,55.27927927927928
648,2012,4,28.620029455081003
649,2012,5,36.10215053763441
650,2012,6,32.06388888888889
651,2012,7,30.508130081300813
652,2012,8,43.98105548037889
653,2012,9,43.043175487465184
654,2012,10,50.09201623815967
655,2012,11,53.63848396501458
656,2012,12,41.24482109227872
657,2013,1,49.13165266106443
658,2013,2,29.776096822995463
659,2013,3,42.63143631436314
660,2013,4,36.138888888888886
661,2013,5,33.26145552560647
662,2013,6,33.28333333333333
663,2013,7,34.25672043010753
664,2013,8,43.19489247311828
665,2013,9,65.4263888888889
666,2013,10,56.36424731182796
667,2013,11,67.80972222222222
