,year,5,6,7,8,9,10,11,12,1,2,3,4
0,1959,6.072580645,9.008333333,7.568548387,7.556451613,14.2875,17.23790323,28.63333333,27.72177419,10.30241935,35.75892857,20.64919355,11.86666667
1,1960,13.27016129,12.38333333,8.072580645,9.568548387,12.2625,21.08870968,25.8875,12.9233871,17.66532258,17.00431034,29.74596774,20.8375
2,1961,16.66532258,12.275,10.74596774,12.23790323,13.525,10.12096774,21.92916667,31.0766129,25.91935484,18.875,21.73387097,6.929166667
3,1962,13.22177419,13.09583333,16.47983871,8.822580645,8.425,13.96370968,20.39583333,10.03629032,26.98785425,39.79910714,9.85483871,20.21666667
4,1963,17.61693548,16.22083333,12.91935484,9.080645161,12.6,12.42741935,27.27916667,20.31854839,13.69758065,14.29017857,16.02822581,14.2
5,1964,7.866935484,10.07083333,13.25403226,10.00806452,14.41666667,12.69354839,13.3875,8.510204082,24.61290323,28.70258621,28.35887097,15.97916667
6,1965,11.15322581,14.675,17.18951613,11.8266129,11.16666667,26.25403226,15.14166667,30.06048387,17.68145161,26.37946429,21.63709677,25.7
7,1966,7.564516129,13.74583333,12.38306452,11.43548387,11.39166667,13.65322581,15.13333333,6.758064516,13.86290323,6.825892857,15.74193548,12.52083333
8,1967,14.18951613,11.79583333,20.19354839,10.0,13.65833333,18.93145161,43.28333333,29.31451613,19.0766129,32.44642857,30.46774194,25.06666667
9,1968,9.673387097,16.09166667,12.91566265,10.79032258,20.25833333,10.55241935,34.6125,15.98785425,16.43951613,18.02155172,13.44758065,6.1
10,1969,9.483870968,8.954166667,11.72580645,12.20564516,16.72916667,9.774193548,18.3625,15.125,8.600806452,18.73660714,6.572580645,16.825
11,1970,10.68145161,9.8125,14.60887097,10.25806452,15.7875,19.02016129,40.94166667,29.76209677,26.07258065,39.34862385,19.64919355,12.90833333
12,1971,12.03225806,12.45833333,14.21370968,13.31451613,16.20416667,15.94758065,21.89583333,24.40322581,12.55645161,27.14285714,11.04032258,18.2125
13,1972,13.65322581,11.87916667,11.63709677,14.5465587,21.55648536,13.92741935,27.525,32.625,41.67206478,28.98275862,36.23790323,14.38333333
14,1973,24.56854839,16.64166667,13.97165992,17.48387097,19.14583333,34.84274194,20.22916667,23.16666667,32.27016129,49.32432432,15.30241935,16.41841004
15,1974,15.125,12.92916667,12.28744939,13.45564516,17.27916667,14.21370968,17.25833333,25.76923077,34.81653226,69.32760989,58.17705279,50.08222789
16,1975,32.99525173,26.4749031,21.93738902,22.25162081,33.50032051,46.1016053,44.68529874,40.40613799,53.55934267,63.45561027,50.87768817,37.36912879
17,1976,37.87965795,33.56403509,30.43372203,31.12938459,30.6359543,36.13156682,47.06924399,58.86706417,48.46020012,82.6137593,63.23989899,36.28187893
18,1977,21.72247553,30.73125,23.62184135,32.79072581,36.57652027,44.31911604,44.43343069,45.19947334,38.3620479,42.39892857,24.46204498,23.40629045
19,1978,31.76803418,23.41339286,23.71826867,33.6395048,30.41544118,16.21675972,34.94137931,55.92958764,57.20047335,19.76396747,31.22489349,40.37853774
20,1979,26.81633246,23.91779279,18.02089443,34.69362306,31.23824257,41.26897533,38.96981293,52.83188586,36.81071946,37.18266753,50.95065789,40.5952381
21,1980,20.93317972,28.65158046,20.94399642,16.21440661,27.69575613,40.09195402,32.9669244,50.8805668,53.04462288,39.27804648,28.69819397,35.52988982
22,1981,25.33010013,19.79899267,18.80208333,14.45666599,20.00222492,32.70723931,39.23277683,41.9169684,46.40453114,41.83658638,19.55490074,43.59543011
23,1982,19.79829381,22.32165272,21.60877262,30.53209994,26.00058487,19.82728495,43.31736402,33.54540024,32.11693548,58.29117063,40.25940206,38.04197995
24,1983,19.33768146,22.65829847,25.44227504,39.76134016,26.43615873,41.28782503,45.01094188,62.82746161,42.01086957,32.33692386,27.16186253,25.91848706
25,1984,21.5935404,28.50063156,28.20221027,23.11386329,36.85244845,29.8305637,35.06183176,33.03114649,55.80708284,54.26939655,49.17833578,47.2748243
26,1985,43.68828892,31.39468537,21.72129848,32.91709798,44.12600211,50.68017827,43.12739198,74.01284349,35.90053763,33.50545635,46.11491935,31.79846583
27,1986,37.99583333,23.38164894,27.59316392,26.83330645,22.67847222,50.32944288,51.47117973,44.60068302,70.11028973,56.24107143,48.66404622,51.27431275
28,1987,23.28523685,32.93264605,12.86999701,32.6534413,40.71792929,37.4908871,39.78014706,63.27994832,64.54862903,50.45260141,60.820779,48.16827957
29,1988,38.4502551,23.51831657,23.14782175,16.07789855,31.07199313,27.20228495,53.92291667,50.12128608,59.19354839,56.41208791,28.66316096,24.90219072
30,1989,40.14708254,24.34236111,27.32398317,25.42826332,26.1014881,29.89425751,45.11773088,54.44953277,48.938399,47.99137435,44.58018293,41.71835774
