,year,5,6,7,8,9,10,11,12,1,2,3,4,height
0,1974,689.2819975541988,718.4490324690496,789.6366728770478,695.7496829430112,772.275241787328,759.2309603688045,681.1849384105303,692.3040711029046,584.18138468731,807.3521360381949,704.590354797631,750.5934799526392,0
1,1974,682.4894404470172,713.212111166787,784.9839371576435,691.0785178858996,769.2216696922649,749.864612922472,674.5615768163227,687.567526509768,579.4824855380351,800.978719904515,697.5646283940631,741.8709329867246,100
2,1974,675.6968833398355,707.9751898645246,780.3312014382392,686.407352828788,766.1680975972018,740.4982654761395,667.9382152221151,682.8309819166313,574.7835863887603,794.6053037708351,690.5389019904952,733.1483860208101,200
3,1974,668.9043262326538,702.7382685622622,775.678465718835,681.7361877716766,763.1145255021387,731.1319180298071,661.3148536279075,678.0944373234947,570.0846872394856,788.2318876371552,683.5131755869273,724.4258390548955,300
4,1974,662.1117691254722,697.5013472599998,771.0257299994307,677.065022714565,760.0609534070755,721.7655705834746,654.6914920336999,673.3578927303582,565.3857880902108,781.8584715034754,676.4874491833593,715.7032920889809,400
5,1974,655.3192120182905,692.2644259577373,766.3729942800264,672.3938576574534,757.0073813120125,712.3992231371421,648.0681304394923,668.6213481372216,560.6868889409359,775.4850553697954,669.4617227797914,706.9807451230664,500
6,1974,648.5266549111088,687.0275046554749,761.7202585606223,667.7226926003419,753.9538092169494,703.0328756908096,641.4447688452847,663.884803544085,555.9879897916611,769.1116392361156,662.4359963762236,698.2581981571518,600
7,1974,641.7340978039272,681.7905833532125,757.067522841218,663.0515275432303,750.9002371218863,693.6665282444771,634.8214072510771,659.1482589509484,551.2890906423863,762.7382231024357,655.4102699726557,689.5356511912373,700
8,1974,634.9415406967455,676.55366205095,752.4147871218137,658.3803624861188,747.8466650268232,684.3001807981448,628.1980456568693,654.4117143578118,546.5901914931114,756.3648069687558,648.3845435690878,680.8131042253227,800
9,1974,628.1489835895638,671.3167407486875,747.7620514024095,653.7091974290072,744.79309293176,674.9338333518123,621.5746840626617,649.6751697646752,541.8912923438367,749.9913908350759,641.3588171655199,672.0905572594082,900
10,1974,621.3564264823822,666.0798194464251,743.1093156830052,649.0380323718957,741.739520836697,665.5674859054798,614.9513224684541,644.9386251715385,537.1923931945619,743.6179747013961,634.3330907619519,663.3680102934936,1000
11,1974,614.5638693752005,660.8428981441626,738.4565799636009,644.3668673147841,738.6859487416339,656.2011384591473,608.3279608742465,640.2020805784019,532.4934940452871,737.2445585677162,627.307364358384,654.6454633275791,1100
12,1974,607.7713122680188,655.6059768419002,733.8038442441967,639.6957022576726,735.6323766465708,646.8347910128148,601.7045992800389,635.4655359852653,527.7945948960122,730.8711424340363,620.2816379548161,645.9229163616645,1200
13,1974,600.9787551608372,650.3690555396378,729.1511085247924,635.0245372005611,732.5788045515077,637.4684435664824,595.0812376858313,630.7289913921288,523.0956957467374,724.4977263003564,613.2559115512482,637.2003693957499,1300
14,1974,594.1861980536555,645.1321342373753,724.4983728053882,630.3533721434495,729.5252324564445,628.1020961201499,588.4578760916236,625.9924467989922,518.3967965974626,718.1243101666765,606.2301851476803,628.4778224298354,1400
15,1974,587.3936409464739,639.8952129351129,719.845637085984,625.6822070863379,726.4716603613815,618.7357486738174,581.834514497416,621.2559022058556,513.6978974481879,711.7508940329967,599.2044587441123,619.755275463921,1500
16,1974,580.6010838392922,634.6582916328505,715.1929013665797,621.0110420292265,723.4180882663184,609.369401227485,575.2111529032084,616.519357612719,508.99899829891297,705.3774778993168,592.1787323405445,611.0327284980063,1600
17,1974,573.8085267321105,629.4213703305879,710.5401656471754,616.3398769721149,720.3645161712552,600.0030537811525,568.5877913090007,611.7828130195824,504.3000991496382,699.004061765637,585.1530059369766,602.3101815320917,1700
18,1974,567.0159696249289,624.1844490283255,705.8874299277712,611.6687119150033,717.3109440761922,590.63670633482,561.9644297147931,607.0462684264457,499.6012000003634,692.630645631957,578.1272795334087,593.5876345661773,1800
19,1974,560.2234125177472,618.9475277260631,701.2346942083669,606.9975468578917,714.257371981129,581.2703588884875,555.3410681205855,602.3097238333091,494.90230085108857,686.2572294982772,571.1015531298408,584.8650876002627,1900
20,1974,553.4308554105655,613.7106064238006,696.5819584889626,602.3263818007803,711.203799886066,571.904011442155,548.7177065263779,597.5731792401725,490.2034017018137,679.8838133645972,564.0758267262729,576.1425406343482,2000
21,1974,546.6382983033839,608.4736851215382,691.9292227695585,597.6552167436687,708.1502277910029,562.5376639958226,542.0943449321703,592.8366346470359,485.50450255253895,673.5103972309174,557.050100322705,567.4199936684336,2100
22,1974,539.8457411962022,603.2367638192758,687.2764870501542,592.9840516865571,705.0966556959397,553.1713165494901,535.4709833379626,588.1000900538993,480.8056034032641,667.1369810972375,550.024373919137,558.6974467025191,2200
23,1974,533.0531840890205,597.9998425170133,682.6237513307499,588.3128866294455,702.0430836008767,543.8049691031576,528.847621743755,583.3635454607628,476.1067042539893,660.7635649635577,542.9986475155691,549.9748997366045,2300
24,1974,526.2606269818389,592.7629212147508,677.9710156113457,583.6417215723341,698.9895115058135,534.4386216568251,522.2242601495474,578.6270008676262,471.4078051047145,654.3901488298777,535.9729211120012,541.2523527706899,2400
25,1974,519.4680698746572,587.5259999124885,673.3182798919414,578.9705565152225,695.9359394107505,525.0722742104927,515.6008985553398,573.8904562744896,466.7089059554397,648.0167326961979,528.9471947084334,532.5298058047754,2500
26,1974,512.6755127674755,582.2890786102259,668.6655441725371,574.2993914581109,692.8823673156874,515.7059267641603,508.97753696113216,569.153911681353,462.0100068061649,641.6433165625181,521.9214683048654,523.8072588388608,2600
