,year,5,6,7,8,9,10,11,12,1,2,3,4,height
0,1974,2654.2116449638,2745.600252107864,2774.2433945279545,2761.80545895176,2685.40979307924,2598.167762941177,2524.3292894950814,2512.9838298255168,2482.72620675069,2528.9594940311663,2494.4378483084047,2596.760013723509,0
1,1974,2650.81782228685,2741.4659597817017,2770.361901573317,2757.1110793832986,2683.110415700673,2596.4253091203627,2522.7545602215378,2511.393387731335,2483.2374238040825,2529.036350024455,2494.1191974737303,2594.5986719323064,100
2,1974,2647.4239996098995,2737.3316674555394,2766.4804086186787,2752.4166998148376,2680.811038322107,2594.6828552995485,2521.179830947994,2509.802945637154,2483.748640857475,2529.113206017744,2493.800546639056,2592.437330141104,200
3,1974,2644.0301769329494,2733.197375129377,2762.5989156640408,2747.7223202463765,2678.51166094354,2592.940401478734,2519.60510167445,2508.2125035429726,2484.259857910867,2529.190062011032,2493.481895804382,2590.2759883499025,300
4,1974,2640.636354256,2729.0630828032145,2758.717422709403,2743.0279406779155,2676.2122835649734,2591.19794765792,2518.0303724009063,2506.622061448792,2484.77107496426,2529.2669180043204,2493.163244969708,2588.1146465587003,400
5,1974,2637.242531579049,2724.928790477052,2754.835929754765,2738.3335611094544,2673.912906186407,2589.4554938371057,2516.4556431273627,2505.03161935461,2485.2822920176523,2529.343773997609,2492.8445941350333,2585.9533047674986,500
6,1974,2633.8487089020987,2720.79449815089,2750.9544368001266,2733.6391815409934,2671.6135288078403,2587.713040016292,2514.880913853819,2503.441177260429,2485.793509071045,2529.4206299908974,2492.52594330036,2583.7919629762964,600
7,1974,2630.4548862251486,2716.660205824728,2747.0729438454887,2728.9448019725323,2669.3141514292734,2585.9705861954776,2513.3061845802754,2501.8507351662474,2486.3047261244374,2529.497485984186,2492.207292465685,2581.6306211850947,700
8,1974,2627.0610635481985,2712.5259134985654,2743.191450890851,2724.2504224040717,2667.014774050707,2584.228132374664,2511.731455306732,2500.2602930720664,2486.81594317783,2529.5743419774744,2491.8886416310106,2579.4692793938925,800
9,1974,2623.667240871248,2708.391621172403,2739.309957936213,2719.5560428356102,2664.7153966721403,2582.485678553849,2510.156726033188,2498.669850977885,2487.3271602312225,2529.651197970763,2491.5699907963367,2577.307937602691,900
10,1974,2620.273418194298,2704.257328846241,2735.428464981575,2714.861663267149,2662.4160192935733,2580.743224733035,2508.581996759644,2497.079408883704,2487.838377284615,2529.7280539640515,2491.2513399616623,2575.1465958114886,1000
11,1974,2616.879595517348,2700.1230365200786,2731.5469720269366,2710.167283698688,2660.1166419150068,2579.000770912221,2507.0072674861003,2495.4889667895222,2488.349594338008,2529.80490995734,2490.9326891269884,2572.985254020287,1100
12,1974,2613.4857728403977,2695.9887441939163,2727.6654790722987,2705.472904130227,2657.81726453644,2577.2583170914063,2505.4325382125567,2493.8985246953407,2488.8608113914,2529.8817659506285,2490.614038292314,2570.8239122290847,1200
13,1974,2610.091950163447,2691.854451867754,2723.783986117661,2700.778524561766,2655.5178871578737,2575.5158632705925,2503.857808939013,2492.30808260116,2489.3720284447927,2529.958621943917,2490.29538745764,2568.6625704378826,1300
14,1974,2606.698127486497,2687.720159541592,2719.902493163023,2696.084144993305,2653.2185097793067,2573.7734094497782,2502.2830796654694,2490.717640506978,2489.8832454981853,2530.035477937205,2489.9767366229657,2566.501228646681,1400
15,1974,2603.304304809547,2683.585867215429,2716.021000208385,2691.389765424844,2650.91913240074,2572.030955628964,2500.7083503919257,2489.127198412797,2490.3944625515774,2530.112333930494,2489.6580857882914,2564.3398868554787,1500
16,1974,2599.9104821325964,2679.451574889267,2712.139507253747,2686.695385856383,2648.6197550221736,2570.2885018081497,2499.133621118382,2487.5367563186155,2490.90567960497,2530.1891899237826,2489.339434953617,2562.178545064277,1600
17,1974,2596.5166594556463,2675.3172825631045,2708.2580142991087,2682.001006287922,2646.3203776436067,2568.5460479873354,2497.5588918448384,2485.9463142244344,2491.4168966583625,2530.266045917071,2489.020784118943,2560.0172032730748,1700
18,1974,2593.122836778696,2671.1829902369423,2704.376521344471,2677.306626719461,2644.02100026504,2566.803594166521,2495.9841625712943,2484.355872130253,2491.928113711755,2530.34290191036,2488.7021332842687,2557.855861481873,1800
19,1974,2589.729014101746,2667.04869791078,2700.495028389833,2672.612247151,2641.7216228864736,2565.061140345708,2494.40943329775,2482.765430036072,2492.439330765148,2530.419757903648,2488.383482449595,2555.694519690671,1900
20,1974,2586.3351914247955,2662.9144055846177,2696.613535435195,2667.9178675825387,2639.422245507907,2563.318686524893,2492.834704024207,2481.1749879418903,2492.95054781854,2530.4966138969367,2488.0648316149204,2553.533177899469,2000
21,1974,2582.941368747845,2658.7801132584555,2692.732042480557,2663.2234880140777,2637.12286812934,2561.576232704079,2491.259974750664,2479.5845458477093,2493.4617648719327,2530.573469890225,2487.746180780246,2551.371836108267,2100
22,1974,2579.547546070896,2654.645820932293,2688.8505495259187,2658.5291084456167,2634.823490750773,2559.8337788832646,2489.68524547712,2477.994103753528,2493.9729819253253,2530.6503258835137,2487.427529945572,2549.210494317065,2200
23,1974,2576.153723393945,2650.511528606131,2684.969056571281,2653.834728877156,2632.524113372207,2558.0913250624503,2488.110516203576,2476.4036616593467,2494.484198978718,2530.727181876802,2487.1088791108978,2547.049152525863,2300
24,1974,2572.7599007169947,2646.3772362799687,2681.087563616643,2649.1403493086946,2630.22473599364,2556.348871241636,2486.5357869300324,2474.813219565165,2494.9954160321104,2530.804037870091,2486.7902282762234,2544.887810734661,2400
