,year,month,cloud_mean(index)
310,1986,11,4.663636363636364
311,1986,12,4.548387096774194
312,1987,1,5.896713615023474
313,1987,2,4.885714285714286
314,1987,3,3.9523809523809526
315,1987,4,4.8054298642533935
316,1987,5,6.53125
317,1987,6,6.2761506276150625
318,1987,7,6.104838709677419
319,1987,8,4.779220779220779
320,1987,9,4.377659574468085
321,1987,10,4.795081967213115
322,1987,11,5.114678899082569
323,1987,12,5.270742358078603
324,1988,1,4.883720930232558
325,1988,2,5.957219251336898
326,1988,3,5.403061224489796
327,1988,4,3.4454545454545453
328,1988,5,5.242553191489361
329,1988,6,5.426724137931035
330,1988,7,5.454545454545454
331,1988,8,5.654320987654321
332,1988,9,4.224137931034483
333,1988,10,4.0548523206751055
334,1988,11,4.9789029535864975
335,1988,12,4.442857142857143
336,1989,1,4.018018018018018
337,1989,2,3.3317535545023698
338,1989,3,3.614678899082569
339,1989,4,2.9872340425531916
340,1989,5,6.045267489711934
341,1989,6,6.030434782608696
342,1989,7,6.429752066115703
343,1989,8,6.032921810699588
344,1989,9,5.308370044052864
345,1989,10,4.3076923076923075
346,1989,11,4.945454545454545
347,1989,12,5.491596638655462
348,1990,1,4.540772532188841
349,1990,2,3.954314720812183
350,1990,3,3.608888888888889
351,1990,4,3.980295566502463
352,1990,5,5.659574468085107
353,1990,6,5.482905982905983
354,1990,7,4.915322580645161
355,1990,8,5.2181069958847734
356,1990,9,5.605150214592275
357,1990,10,5.2478991596638656
358,1990,11,5.817391304347826
359,1990,12,4.6084905660377355
360,1991,1,4.759615384615385
361,1991,2,5.358585858585859
362,1991,3,3.932489451476793
363,1991,4,4.713675213675214
364,1991,5,6.392561983471074
365,1991,6,4.316666666666666
366,1991,7,4.979838709677419
367,1991,8,5.544715447154472
368,1991,9,5.178723404255319
369,1991,10,3.903361344537815
370,1991,11,3.830275229357798
371,1991,12,4.881516587677726
372,1992,1,4.77319587628866
373,1992,2,3.8260869565217392
374,1992,3,5.243386243386244
375,1992,4,4.783783783783784
376,1992,5,5.0476190476190474
377,1992,6,4.678733031674208
378,1992,7,3.6129032258064515
379,1992,8,4.608870967741935
380,1992,9,3.9482758620689653
381,1992,10,5.080508474576271
382,1992,11,3.7853658536585364
383,1992,12,3.584070796460177
384,1993,1,3.1772727272727272
385,1993,2,4.283018867924528
386,1993,3,4.123762376237623
387,1993,4,4.88780487804878
388,1993,5,5.0
389,1993,6,4.895397489539749
390,1993,7,4.270833333333333
391,1993,8,6.159663865546219
392,1993,9,6.118143459915612
393,1993,10,5.510288065843621
394,1993,11,3.912280701754386
395,1993,12,4.1731601731601735
396,1994,1,4.843478260869565
397,1994,2,4.152380952380953
398,1994,3,4.697478991596639
399,1994,4,4.928270042194093
400,1994,5,5.375
401,1994,6,5.803347280334728
402,1994,7,5.130081300813008
403,1994,8,5.967213114754099
404,1994,9,4.577586206896552
405,1994,10,4.9625
406,1994,11,4.4935064935064934
407,1994,12,2.4262295081967213
408,1995,1,3.630252100840336
409,1995,2,5.221198156682028
410,1995,3,3.480349344978166
411,1995,4,4.875
412,1995,5,4.6396761133603235
413,1995,6,6.591489361702128
414,1995,7,4.930894308943089
415,1995,8,5.808943089430894
416,1995,9,6.683333333333334
417,1995,10,3.841463414634146
418,1995,11,5.391891891891892
419,1995,12,3.80672268907563
420,1996,1,5.06113537117904
421,1996,2,5.136585365853659
422,1996,3,5.425531914893617
423,1996,4,4.080851063829787
424,1996,5,5.327935222672065
425,1996,6,5.304166666666666
426,1996,7,5.278225806451613
427,1996,8,6.2190082644628095
428,1996,9,5.714893617021277
429,1996,10,3.548936170212766
430,1996,11,3.6576576576576576
431,1996,12,4.247706422018348
432,1997,1,5.031390134529148
433,1997,2,3.952830188679245
434,1997,3,4.375
435,1997,4,4.788288288288288
436,1997,5,5.370833333333334
437,1997,6,5.871244635193133
438,1997,7,5.053941908713693
439,1997,8,4.653225806451613
440,1997,9,5.889830508474576
441,1997,10,5.117886178861789
442,1997,11,4.082608695652174
443,1997,12,5.100840336134453
444,1998,1,5.071428571428571
445,1998,2,4.162037037037037
446,1998,3,4.4622222222222225
447,1998,4,4.890756302521009
448,1998,5,4.914285714285715
449,1998,6,4.75
450,1998,7,5.94238683127572
451,1998,8,5.677551020408163
452,1998,9,4.661087866108787
453,1998,10,4.2946058091286305
454,1998,11,3.8595744680851065
455,1998,12,5.22457627118644
456,1999,1,4.614107883817427
457,1999,2,4.091370558375634
458,1999,3,3.9957627118644066
459,1999,4,5.084745762711864
460,1999,5,5.254032258064516
461,1999,6,5.690376569037657
462,1999,7,5.426829268292683
463,1999,8,6.284552845528455
464,1999,9,4.123404255319149
465,1999,10,5.418410041841004
466,1999,11,4.922374429223744
467,1999,12,3.9766355140186915
468,2000,1,5.761421319796955
469,2000,2,4.630331753554502
470,2000,3,4.55
471,2000,4,6.48
472,2000,5,4.7844827586206895
473,2000,6,4.716157205240175
474,2000,7,6.225
475,2000,8,5.347280334728033
476,2000,9,6.150214592274678
477,2000,10,4.450413223140496
478,2000,11,3.8701298701298703
479,2000,12,3.5105485232067513
480,2001,1,5.567164179104478
481,2001,2,5.103626943005182
482,2001,3,2.5411255411255413
483,2001,4,5.237885462555066
484,2001,5,4.7489539748953975
485,2001,6,6.298245614035087
486,2001,7,4.783549783549783
487,2001,8,5.386266094420601
488,2001,9,6.264957264957265
489,2001,10,5.254310344827586
490,2001,11,5.061611374407583
491,2001,12,4.682926829268292
492,2002,1,5.53953488372093
493,2002,2,3.943877551020408
494,2002,3,3.4313725490196076
495,2002,4,3.909502262443439
496,2002,5,5.2987551867219915
497,2002,6,5.6880733944954125
498,2002,7,5.59375
499,2002,8,4.940425531914894
500,2002,9,5.589041095890411
501,2002,10,3.881057268722467
502,2002,11,5.1506849315068495
503,2002,12,5.244131455399061
504,2003,1,5.741071428571429
505,2003,2,3.9121951219512194
506,2003,3,5.254237288135593
507,2003,4,4.981395348837209
508,2003,5,4.758474576271187
509,2003,6,4.689655172413793
510,2003,7,4.4125
511,2003,8,5.163090128755365
512,2003,9,5.956140350877193
513,2003,10,5.801724137931035
514,2003,11,4.353982300884955
515,2003,12,4.747474747474747
516,2004,1,5.096153846153846
517,2004,2,6.105527638190955
518,2004,3,5.355450236966824
519,2004,4,5.466367713004484
520,2004,5,5.730290456431535
521,2004,6,4.945736434108527
522,2004,7,6.58125
523,2004,8,5.768518518518518
524,2004,9,5.4492481203007515
525,2004,10,5.010416666666667
526,2004,11,5.776876267748479
527,2004,12,5.871690427698574
528,2005,1,5.632911392405063
529,2005,2,5.63768115942029
530,2005,3,5.2635983263598325
531,2005,4,5.1173913043478265
532,2005,5,5.77542372881356
533,2005,6,5.688034188034188
534,2005,7,5.514285714285714
535,2005,8,6.004424778761062
536,2005,9,4.322033898305085
537,2005,10,3.2285714285714286
538,2005,11,5.361607142857143
539,2005,12,5.48068669527897
540,2006,1,4.7155172413793105
541,2006,2,4.722488038277512
542,2006,3,4.051502145922747
543,2006,4,4.737777777777778
544,2006,5,4.241666666666666
545,2006,6,4.8441558441558445
546,2006,7,4.958847736625515
547,2006,8,6.226890756302521
548,2006,9,5.0
549,2006,10,3.4553191489361703
550,2006,11,4.6177777777777775
551,2006,12,5.128099173553719
552,2007,1,4.891213389121339
553,2007,2,5.330275229357798
554,2007,3,3.8468085106382977
555,2007,4,4.018348623853211
556,2007,5,4.528225806451613
557,2007,6,5.059574468085106
558,2007,7,5.845188284518828
559,2007,8,6.2242152466367715
560,2007,9,5.495726495726496
561,2007,10,4.1
562,2007,11,5.885964912280702
563,2007,12,4.133891213389122
564,2008,1,3.8201754385964914
565,2008,2,5.024752475247524
566,2008,3,6.243362831858407
567,2008,4,5.672489082969432
568,2008,5,5.029045643153527
569,2008,6,4.099099099099099
570,2008,7,4.9823788546255505
571,2008,8,4.32051282051282
572,2008,9,5.792207792207792
573,2008,10,4.542600896860987
574,2008,11,5.485576923076923
