,year,5,6,7,8,9,10,11,12,1,2,3,4,height
0,1974,775.2559990776134,787.6247562979587,802.1480659697584,760.3401022713913,783.012202330415,733.6684277368678,734.6886064640215,754.541832878465,751.1445035266514,759.6104072713713,731.287911593078,777.2945557407031,0
1,1974,769.7803534427425,780.6158935681933,795.026108138756,751.7840025573462,773.3195604408561,726.1310453939875,726.9159998814733,747.2907004876811,741.2124788498119,746.3835973960024,720.644005098179,765.5801324043821,100
2,1974,764.3047078078715,773.607030838428,787.9041503077535,743.2279028433012,763.6269185512973,718.5936630511071,719.1433932989253,740.0395680968973,731.2804541729723,733.1567875206335,710.0000986032802,753.8657090680612,200
3,1974,758.8290621730006,766.5981681086628,780.7821924767511,734.6718031292561,753.9342766617384,711.0562807082268,711.3707867163771,732.7884357061133,721.3484294961328,719.9299776452647,699.3561921083813,742.1512857317402,300
4,1974,753.3534165381296,759.5893053788975,773.6602346457486,726.115703415211,744.2416347721796,703.5188983653464,703.5981801338289,725.5373033153294,711.4164048192931,706.7031677698957,688.7122856134823,730.4368623954193,400
5,1974,747.8777709032586,752.5804426491321,766.5382768147462,717.559603701166,734.5489928826207,695.9815160224662,695.8255735512809,718.2861709245454,701.4843801424536,693.4763578945268,678.0683791185835,718.7224390590984,500
6,1974,742.4021252683876,745.5715799193669,759.4163189837437,709.0035039871209,724.8563509930618,688.4441336795858,688.0529669687327,711.0350385337616,691.552355465614,680.2495480191579,667.4244726236846,707.0080157227775,600
7,1974,736.9264796335167,738.5627171896016,752.2943611527413,700.4474042730758,715.163709103503,680.9067513367055,680.2803603861845,703.7839061429777,681.6203307887745,667.0227381437891,656.7805661287856,695.2935923864566,700
8,1974,731.4508339986457,731.5538544598363,745.1724033217389,691.8913045590308,705.4710672139441,673.3693689938251,672.5077538036363,696.5327737521937,671.6883061119349,653.7959282684201,646.1366596338868,683.5791690501356,800
9,1974,725.9751883637748,724.5449917300709,738.0504454907365,683.3352048449857,695.7784253243854,665.8319866509447,664.7351472210883,689.2816413614099,661.7562814350954,640.5691183930512,635.4927531389878,671.8647457138147,900
10,1974,720.4995427289039,717.5361290003057,730.928487659734,674.7791051309406,686.0857834348265,658.2946043080644,656.9625406385401,682.030508970626,651.8242567582558,627.3423085176823,624.848846644089,660.1503223774938,1000
11,1974,715.0238970940328,710.5272662705404,723.8065298287315,666.2230054168956,676.3931415452677,650.757221965184,649.1899340559919,674.779376579842,641.8922320814162,614.1154986423135,614.2049401491901,648.4358990411729,1100
12,1974,709.5482514591619,703.5184035407751,716.6845719977291,657.6669057028505,666.7004996557088,643.2198396223038,641.4173274734438,667.5282441890581,631.9602074045766,600.8886887669446,603.5610336542911,636.7214757048519,1200
13,1974,704.0726058242909,696.5095408110099,709.5626141667267,649.1108059888054,657.00785776615,635.6824572794234,633.6447208908957,660.2771117982743,622.0281827277371,587.6618788915756,592.9171271593923,625.007052368531,1300
14,1974,698.59696018942,689.5006780812445,702.4406563357243,640.5547062747604,647.3152158765911,628.1450749365431,625.8721143083475,653.0259794074904,612.0961580508975,574.4350690162067,582.2732206644934,613.29262903221,1400
15,1974,693.121314554549,682.4918153514792,695.3186985047219,631.9986065607153,637.6225739870323,620.6076925936627,618.0995077257994,645.7748470167064,602.164133374058,561.2082591408379,571.6293141695944,601.5782056958892,1500
16,1974,687.6456689196781,675.4829526217139,688.1967406737194,623.4425068466703,627.9299320974734,613.0703102507823,610.3269011432512,638.5237146259226,592.2321086972183,547.9814492654689,560.9854076746956,589.8637823595682,1600
17,1974,682.170023284807,668.4740898919486,681.074782842717,614.8864071326252,618.2372902079146,605.532927907902,602.554294560703,631.2725822351387,582.3000840203788,534.7546393901,550.3415011797966,578.1493590232473,1700
18,1974,676.6943776499361,661.4652271621833,673.9528250117145,606.3303074185801,608.5446483183557,597.9955455650218,594.7816879781549,624.0214498443547,572.3680593435392,521.5278295147311,539.6975946848977,566.4349356869263,1800
19,1974,671.2187320150651,654.456364432418,666.8308671807121,597.774207704535,598.8520064287969,590.4581632221414,587.0090813956068,616.7703174535709,562.4360346666997,508.3010196393623,529.0536881899989,554.7205123506054,1900
20,1974,665.7430863801942,647.4475017026527,659.7089093497096,589.21810799049,589.159364539238,582.920780879261,579.2364748130586,609.519185062787,552.5040099898602,495.0742097639933,518.4097816950999,543.0060890142845,2000
21,1974,660.2674407453233,640.4386389728875,652.5869515187072,580.6620082764449,579.4667226496792,575.3833985363807,571.4638682305105,602.268052672003,542.5719853130206,481.8473998886244,507.765875200201,531.2916656779636,2100
22,1974,654.7917951104523,633.4297762431221,645.4649936877048,572.1059085623999,569.7740807601203,567.8460161935003,563.6912616479624,595.0169202812192,532.6399606361811,468.62059001325554,497.12196870530215,519.5772423416427,2200
23,1974,649.3161494755814,626.4209135133568,638.3430358567023,563.5498088483548,560.0814388705614,560.30863385062,555.9186550654142,587.7657878904353,522.7079359593415,455.3937801378866,486.4780622104032,507.86281900532174,2300
24,1974,643.8405038407104,619.4120507835916,631.2210780256999,554.9937091343097,550.3887969810027,552.7712515077396,548.146048482866,580.5146554996513,512.7759112825019,442.16697026251774,475.8341557155043,496.1483956690008,2400
25,1974,638.3648582058394,612.4031880538262,624.0991201946974,546.4376094202647,540.6961550914439,545.2338691648592,540.3734419003179,573.2635231088675,502.8438866056623,428.9401603871488,465.19024922060544,484.43397233267984,2500
26,1974,632.8892125709684,605.3943253240609,616.977162363695,537.8815097062196,531.003513201885,537.696486821979,532.6008353177698,566.0123907180836,492.9118619288228,415.71335051178,454.54634272570655,472.7195489963589,2600
