,year,5,6,7,8,9,10,11,12,1,2,3,4,height
0,1974,2702.831284148396,2759.755917909932,2791.3026185069984,2798.385028837057,2768.580602830159,2725.183308697001,2685.551083520304,2648.079913395781,2565.1470134041124,2598.146081707316,2557.117704189307,2626.855518526472,0
1,1974,2698.1455016567616,2755.2764849321666,2786.970609582446,2794.248059227093,2763.4251375504696,2720.766283345731,2681.229934604888,2642.257677873004,2561.530916961088,2595.357833947087,2554.6306018489563,2623.587983378445,100
2,1974,2693.4597191651264,2750.797051954401,2782.638600657893,2790.111089617129,2758.26967227078,2716.3492579944614,2676.908785689472,2636.4354423502264,2557.914820518063,2592.569586186858,2552.143499508606,2620.3204482304186,200
3,1974,2688.773936673492,2746.317618976636,2778.3065917333406,2785.9741200071653,2753.1142069910907,2711.932232643192,2672.587636774056,2630.6132068274487,2554.2987240750385,2589.781338426629,2549.656397168256,2617.052913082392,300
4,1974,2684.0881541818567,2741.838185998871,2773.9745828087885,2781.8371503972016,2747.9587417114017,2707.515207291922,2668.26648785864,2624.7909713046715,2550.682627632014,2586.9930906664003,2547.169294827905,2613.7853779343645,400
5,1974,2679.402371690222,2737.3587530211057,2769.642573884236,2777.700180787237,2742.803276431712,2703.098181940652,2663.9453389432238,2618.968735781894,2547.0665311889893,2584.2048429061715,2544.6821924875544,2610.517842786337,500
6,1974,2674.716589198587,2732.8793200433406,2765.3105649596832,2773.563211177274,2737.6478111520228,2698.681156589382,2659.624190027808,2613.1465002591167,2543.4504347459647,2581.4165951459427,2542.195090147204,2607.2503076383105,600
7,1974,2670.0308067069523,2728.3998870655755,2760.9785560351306,2769.4262415673097,2732.4923458723333,2694.2641312381124,2655.303041112391,2607.324264736339,2539.83433830294,2578.628347385714,2539.707987806853,2603.9827724902834,700
8,1974,2665.345024215317,2723.92045408781,2756.646547110578,2765.289271957346,2727.336880592644,2689.8471058868427,2650.981892196975,2601.502029213562,2536.2182418599155,2575.840099625485,2537.220885466503,2600.7152373422564,800
9,1974,2660.659241723682,2719.441021110045,2752.314538186026,2761.152302347382,2722.1814153129544,2685.430080535573,2646.660743281559,2595.679793690784,2532.602145416891,2573.051851865256,2534.7337831261525,2597.4477021942294,900
10,1974,2655.9734592320474,2714.96158813228,2747.982529261473,2757.0153327374182,2717.0259500332654,2681.013055184303,2642.3395943661426,2589.857558168007,2528.986048973866,2570.263604105027,2532.2466807858023,2594.1801670462028,1000
11,1974,2651.2876767404123,2710.4821551545147,2743.6505203369206,2752.878363127454,2711.870484753576,2676.5960298330333,2638.018445450726,2584.0353226452294,2525.3699525308416,2567.475356344798,2529.759578445452,2590.912631898176,1100
12,1974,2646.6018942487776,2706.002722176749,2739.318511412368,2748.7413935174905,2706.7150194738865,2672.1790044817635,2633.69729653531,2578.213087122452,2521.7538560878165,2564.687108584569,2527.2724761051013,2587.6450967501487,1200
13,1974,2641.9161117571425,2701.523289198984,2734.986502487816,2744.6044239075263,2701.559554194197,2667.7619791304937,2629.3761476198943,2572.3908515996745,2518.137759644792,2561.8988608243403,2524.7853737647506,2584.3775616021217,1300
14,1974,2637.230329265508,2697.043856221219,2730.6544935632637,2740.4674542975627,2696.404088914508,2663.344953779224,2625.054998704478,2566.5686160768973,2514.5216632017678,2559.1106130641115,2522.2982714244004,2581.1100264540946,1400
15,1974,2632.5445467738728,2692.564423243454,2726.32248463871,2736.3304846875985,2691.2486236348186,2658.927928427954,2620.733849789062,2560.74638055412,2510.9055667587427,2556.322365303882,2519.8111690840497,2577.842491306068,1500
16,1974,2627.8587642822376,2688.0849902656887,2721.990475714158,2732.193515077635,2686.093158355129,2654.5109030766844,2616.412700873646,2554.9241450313425,2507.289470315718,2553.534117543654,2517.3240667436994,2574.5749561580405,1600
17,1974,2623.172981790603,2683.605557287923,2717.658466789606,2728.0565454676707,2680.93769307544,2650.0938777254146,2612.091551958229,2549.1019095085653,2503.673373872693,2550.745869783425,2514.8369644033487,2571.307421010013,1700
18,1974,2618.487199298968,2679.126124310158,2713.3264578650533,2723.919575857707,2675.7822277957503,2645.676852374145,2607.770403042813,2543.279673985788,2500.057277429669,2547.957622023196,2512.3498620629985,2568.039885861987,1800
19,1974,2613.801416807333,2674.646691332393,2708.9944489405007,2719.782606247743,2670.626762516061,2641.2598270228746,2603.449254127397,2537.4574384630105,2496.441180986644,2545.1693742629677,2509.862759722648,2564.77235071396,1900
20,1974,2609.115634315698,2670.167258354628,2704.662440015948,2715.6456366377797,2665.471297236372,2636.842801671605,2599.128105211981,2531.635202940233,2492.82508454362,2542.3811265027384,2507.375657382297,2561.504815565933,2000
21,1974,2604.4298518240635,2665.6878253768623,2700.330431091396,2711.508667027815,2660.3158319566824,2632.425776320335,2594.8069562965647,2525.812967417456,2489.208988100595,2539.592878742509,2504.8885550419477,2558.237280417906,2100
22,1974,2599.7440693324284,2661.208392399097,2695.9984221668437,2707.3716974178515,2655.160366676993,2628.008750969065,2590.485807381149,2519.990731894678,2485.5928916575704,2536.8046309822803,2502.401452701597,2554.969745269879,2200
23,1974,2595.058286840793,2656.728959421332,2691.6664132422907,2703.234727807888,2650.0049013973035,2623.5917256177954,2586.1646584657324,2514.168496371901,2481.9767952145453,2534.0163832220514,2499.9143503612463,2551.702210121852,2300
24,1974,2590.3725043491586,2652.249526443567,2687.334404317738,2699.097758197924,2644.849436117614,2619.1747002665256,2581.8435095503164,2508.346260849123,2478.3606987715207,2531.2281354618226,2497.427248020896,2548.4346749738247,2400
